DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P606	P203	P203S1	FEX_P
42035	252	1	2	4	2		278.995191050513
42036	252	1	1	6	1	1800000	317.409180375019
42036	252	1	2	1	1	1200000	317.409180375019
42036	252	1	3	2	2		317.409180375019
42036	252	1	4	1	1	2000000	317.409180375019
42037	252	1	1	6	1	3000000	278.995191050513
42037	252	1	2	1	1	3000000	278.995191050513
42038	252	1	1	1	1	2700000	421.789325515826
42038	252	1	2	1	1	2400000	421.789325515826
42039	252	1	1	1	1	1000000	438.325629161763
42039	252	1	2	4	2		438.325629161763
42039	252	1	3	1	1	1200000	438.325629161763
42039	252	1	4	4	2		438.325629161763
42040	252	1	1	1	1	2000000	278.995191050513
42040	252	1	2	1	1	2000000	278.995191050513
42042	252	1	1	4	2		326.788205366097
42042	252	1	2	6	1	720000	326.788205366097
42042	252	1	3	1	1	700000	326.788205366097
42043	252	1	1	1	1	1800000	406.036142757284
42043	252	1	2	1	1	700000	406.036142757284
42043	252	1	3	1	1	1000000	406.036142757284
42043	252	1	4	1	1	200000	406.036142757284
42043	252	1	5	1	1	500000	406.036142757284
42045	252	1	1	1	1	1500000	481.290831441265
42045	252	1	3	4	2		481.290831441265
42049	252	1	1	1	1	150000	451.639184681523
42049	252	1	2	1	1	200000	451.639184681523
42049	252	1	4	1	1	200000	451.639184681523
42051	252	1	1	1	1	350000	292.81533200219
42051	252	1	2	1	1	150000	292.81533200219
42051	252	1	3	4	1	50000	292.81533200219
42052	252	1	1	1	1	400000	406.364120654244
42053	252	1	1	1	1	300000	579.008114285254
42053	252	1	2	1	2		579.008114285254
42054	252	1	1	1	1	400000	562.978396071233
42054	252	1	2	1	1	500000	562.978396071233
42055	252	1	1	6	1	3000000	257.205169551012
42055	252	1	2	5	2		257.205169551012
42055	252	1	3	1	1	2600000	257.205169551012
42055	252	1	5	1	1	260000	257.205169551012
42056	252	1	1	1	1	350000	278.995191050513
42056	252	1	2	6	1	600000	278.995191050513
42057	252	1	1	1	1	300000	470.108530134325
42058	252	1	1	4	1	100000	581.119763627075
42058	252	1	2	4	1	100000	581.119763627075
42058	252	1	4	1	1	500000	581.119763627075
42058	252	1	5	2	2		581.119763627075
42059	252	1	1	1	1	500000	448.923021987263
42059	252	1	2	1	1	300000	448.923021987263
42060	252	1	1	6	1	2000000	531.21509996967
42062	252	1	1	1	1	400000	387.290261849003
42062	252	1	2	4	2		387.290261849003
42062	252	1	3	1	1	800000	387.290261849003
42062	252	1	5	1	1	600000	387.290261849003
42063	252	1	1	1	1	400000	372.391247290336
42064	252	1	1	1	1	1200000	435.609466467502
42064	252	1	2	1	1	1000000	435.609466467502
42064	252	1	4	4	2		435.609466467502
42065	252	1	1	1	1	600000	517.901544449909
42065	252	1	2	1	1	1000000	517.901544449909
42066	252	1	1	1	1	6000000	278.995191050513
42066	252	1	2	1	1	3200000	278.995191050513
42068	252	1	1	1	1	700000	562.978396071233
42068	252	1	2	1	1	760000	562.978396071233
42069	252	1	1	1	1	700000	435.609466467502
42069	252	1	2	4	2		435.609466467502
42069	252	1	4	4	2		435.609466467502
42070	252	1	1	1	1	100000	424.505488210086
42070	252	1	2	4	1	400000	424.505488210086
42070	252	1	3	2	2		424.505488210086
42071	252	1	1	1	1	1000000	347.060827134761
42071	252	1	2	4	2		347.060827134761
42071	252	1	3	1	1	1200000	347.060827134761
42072	252	1	1	1	1	700000	730.268387363246
42072	252	1	2	1	1	500000	730.268387363246
42073	252	1	1	1	1	500000	278.995191050513
42073	252	1	2	1	1	700000	278.995191050513
42074	252	1	1	1	1	1000000	592.630042830974
42075	252	1	1	5	2		372.391247290336
42077	252	1	1	4	2		420.18426160592
42077	252	1	2	1	1	800000	420.18426160592
42078	252	1	1	1	1	100000	326.788205366097
42078	252	1	2	4	2		326.788205366097
42078	252	1	3	1	1	1500000	326.788205366097
42079	252	1	1	1	1	1209000	445.449545078565
42079	252	1	2	3	2		445.449545078565
42080	252	1	1	1	1	700000	1184.84930101025
42080	252	1	2	4	2		1184.84930101025
42080	252	1	3	1	1	400000	1184.84930101025
42080	252	1	4	1	1	300000	1184.84930101025
42082	252	1	1	1	1	1500000	979.040964560927
42082	252	1	2	4	2		979.040964560927
42082	252	1	3	1	1	700000	979.040964560927
42083	252	1	1	1	1	500000	1138.22129033087
42083	252	1	2	4	2		1138.22129033087
42083	252	1	3	1	1	1500000	1138.22129033087
42083	252	1	7	1	1	900000	1138.22129033087
42083	252	1	8	1	1	1210000	1138.22129033087
42084	252	1	1	4	2		799.771197725749
42084	252	1	2	1	1	1000000	799.771197725749
42084	252	1	3	1	1	1300000	799.771197725749
42084	252	1	4	6	1	889000	799.771197725749
42084	252	1	6	4	2		799.771197725749
42085	252	1	1	6	1	700000	445.449545078565
42085	252	1	2	4	2		445.449545078565
42085	252	1	3	1	1	800000	445.449545078565
42085	252	1	4	1	1	600000	445.449545078565
42085	252	1	5	3	1	1000000	445.449545078565
42087	252	1	1	1	1	900000	1145.80437976402
42087	252	1	2	4	2		1145.80437976402
42087	252	1	3	6	1	1200000	1145.80437976402
42087	252	1	4	6	2		1145.80437976402
42088	252	1	1	1	2		746.058457226847
42088	252	1	2	1	1	700000	746.058457226847
42088	252	1	3	1	1	1000000	746.058457226847
42088	252	1	4	3	1	737000	746.058457226847
42089	252	1	1	6	2		762.803451906044
42089	252	1	2	6	1	2000000	762.803451906044
42089	252	1	3	4	2		762.803451906044
42089	252	1	4	3	2		762.803451906044
42089	252	1	5	6	1	737717	762.803451906044
42089	252	1	6	1	1	737717	762.803451906044
42089	252	1	7	4	2		762.803451906044
42090	252	1	1	4	2		618.339963269997
42090	252	1	2	4	2		618.339963269997
42090	252	1	3	4	2		618.339963269997
42091	252	1	1	4	2		710.60588658141
42091	252	1	2	3	2		710.60588658141
42091	252	2	1	3	1	2000000	710.60588658141
42091	252	3	1	3	1	200000	710.60588658141
42092	252	1	1	1	1	3000000	1093.55682874834
42092	252	1	2	4	1	700000	1093.55682874834
42093	252	1	1	4	2		743.981281800313
42093	252	1	2	1	1	700000	743.981281800313
42094	252	1	1	1	1	800000	1132.55176430354
42094	252	1	2	1	1	1500000	1132.55176430354
42094	252	1	3	4	2		1132.55176430354
42095	252	1	1	5	2		445.449545078565
42095	252	1	2	4	1	800000	445.449545078565
42095	252	1	3	1	1	700000	445.449545078565
42095	252	1	4	1	1	700000	445.449545078565
42096	252	1	1	4	2		815.378161524913
42096	252	1	2	4	1	2000000	815.378161524913
42097	252	1	1	1	1	400000	815.378161524913
42097	252	1	2	4	2		815.378161524913
42098	252	1	1	2	2		529.174652125658
42098	252	1	2	2	1	1200000	529.174652125658
42099	252	1	1	4	1	300000	980.064401301469
42100	252	1	1	1	1	1300000	1184.79931531921
42100	252	1	2	4	2		1184.79931531921
42100	252	1	4	1	99		1184.79931531921
42100	252	1	5	1	1	500000	1184.79931531921
42100	252	1	6	1	1	700000	1184.79931531921
42101	252	1	1	1	1	600000	490.12973087942
42101	252	1	2	2	2		490.12973087942
42102	252	1	1	1	1	700000	582.395654190833
42102	252	1	2	4	2		582.395654190833
42102	252	1	3	3	2		582.395654190833
42103	252	1	1	1	1	2000000	1407.67980505093
42103	252	1	2	6	1	1800000	1407.67980505093
42104	252	1	1	1	1	200000	1132.60174999458
42104	252	1	2	4	2		1132.60174999458
42105	252	1	1	5	1	150000	1018.03590011612
42105	252	1	2	4	2		1018.03590011612
42105	252	1	3	1	1	2000000	1018.03590011612
42105	252	1	4	6	1	400000	1018.03590011612
42106	252	1	1	4	2		492.69864473968
42106	252	1	2	5	2		492.69864473968
42106	252	2	1	1	1	700000	492.69864473968
42106	252	2	2	1	1	700000	492.69864473968
42107	252	1	1	1	1	800000	857.523694938227
42107	252	1	2	4	2		857.523694938227
42108	252	1	1	1	1	1000000	490.12973087942
42108	252	1	2	4	2		490.12973087942
42109	252	1	1	1	1	1500000	982.141576728002
42109	252	1	2	1	1	737717	982.141576728002
42109	252	1	3	1	1	800000	982.141576728002
42110	252	1	1	1	1	737717	1171.64667124082
42110	252	1	2	6	2		1171.64667124082
42111	252	1	1	1	1	1100000	1407.67980505093
42111	252	1	2	1	1	700000	1407.67980505093
42112	252	1	1	1	1	1000000	445.449545078565
42112	252	1	2	1	1	737717	445.449545078565
42112	252	1	3	1	1	700000	445.449545078565
42113	252	1	1	1	1	800000	857.523694938227
42113	252	1	2	1	1	800000	857.523694938227
42114	252	1	1	4	1	700000	671.560965335172
42114	252	1	2	3	2		671.560965335172
42114	252	1	3	3	2		671.560965335172
42114	252	1	4	3	2		671.560965335172
42115	252	1	1	4	1	600000	579.295042023758
42115	252	1	2	1	1	700000	579.295042023758
42115	252	1	3	4	2		579.295042023758
42116	252	1	1	1	1	600000	907.644084836327
42116	252	1	2	3	1	250000	907.644084836327
42116	252	1	3	4	1	700000	907.644084836327
42117	252	1	1	1	1	1000000	1018.08588580717
42117	252	1	2	4	2		1018.08588580717
42117	252	1	3	1	1	737717	1018.08588580717
42118	252	1	1	4	2		778.902154138935
42118	252	1	2	5	1	700000	778.902154138935
42118	252	1	3	5	2		778.902154138935
42118	252	1	4	4	2		778.902154138935
42119	252	1	1	1	1	800000	1132.60174999458
42119	252	1	2	1	1	740000	1132.60174999458
42120	252	1	1	1	1	700000	1021.18649797424
42120	252	1	2	1	1	900000	1021.18649797424
42120	252	1	3	1	1	1000000	1021.18649797424
42121	252	1	1	1	1	737717	1060.18143352944
42121	252	1	2	4	2		1060.18143352944
42121	252	1	5	1	1	500000	1060.18143352944
42121	252	1	6	1	1	1500000	1060.18143352944
42122	252	1	1	1	1	1500000	1204.97208076868
42123	252	1	1	1	1	4000000	980.064401301469
42124	252	1	1	1	1	1000000	1132.60174999458
42124	252	1	2	1	1	700000	1132.60174999458
42125	252	1	1	2	2		743.981281800313
42125	252	1	2	3	2		743.981281800313
42126	252	1	1	4	1	3000000	1107.20121126046
42126	252	1	2	4	2		1107.20121126046
42126	252	1	3	1	1	700000	1107.20121126046
42126	252	1	4	4	1	800000	1107.20121126046
42126	252	1	5	4	2		1107.20121126046
42127	252	1	1	1	1	900000	1018.03590011612
42127	252	1	2	4	2		1018.03590011612
42127	252	1	3	1	1	10000	1018.03590011612
42127	252	1	4	1	1	737717	1018.03590011612
42128	252	1	1	1	1	1700000	815.378161524913
42128	252	1	2	4	2		815.378161524913
42129	252	1	1	1	1	200000	980.064401301469
42130	252	1	1	1	2		1093.55682874834
42130	252	1	2	2	2		1093.55682874834
42131	252	1	1	4	1	1300000	579.295042023758
42131	252	1	2	4	1	2400000	579.295042023758
42131	252	1	3	3	2		579.295042023758
42132	252	1	1	1	2		833.146592944652
42132	252	1	2	4	2		833.146592944652
42132	252	1	3	1	1	1000000	833.146592944652
42133	252	1	1	1	1	1800000	896.568616184465
42133	252	1	2	1	1	2000000	896.568616184465
42134	252	1	1	1	1	700000	818.478773691989
42134	252	1	2	1	1	700000	818.478773691989
42135	252	1	1	2	1	600000	726.212850380575
42136	252	1	1	1	1	737717	929.894025712327
42137	252	1	1	1	1	100000	889.875653416589
42137	252	1	2	1	1	700000	889.875653416589
42138	252	1	1	4	1	700000	693.810906211172
42138	252	1	2	3	2		693.810906211172
42139	252	1	1	1	1	1500000	732.905813148452
42140	252	1	1	1	1	1200000	857.523694938227
42140	252	1	2	4	2		857.523694938227
42141	252	1	1	1	1	2400000	1093.55682874834
42141	252	1	2	4	2		1093.55682874834
42142	252	1	1	1	1	700000	579.295042023758
42142	252	1	2	4	2		579.295042023758
42142	252	1	3	2	2		579.295042023758
42143	252	1	1	1	1	6000000	818.478773691989
42143	252	1	2	1	1	1700000	818.478773691989
42144	252	1	1	1	1	700000	818.478773691989
42144	252	1	2	1	1	1500000	818.478773691989
42145	252	1	1	1	1	4500000	818.478773691989
42145	252	1	2	1	1	1000000	818.478773691989
42146	252	1	1	1	1	740000	1171.64667124082
42146	252	1	2	1	1	740000	1171.64667124082
42147	252	1	1	4	1	700000	980.064401301469
42148	252	1	1	1	1	1000000	445.449545078565
42148	252	1	2	4	2		445.449545078565
42148	252	1	3	3	2		445.449545078565
42148	252	1	4	1	1	740000	445.449545078565
42149	252	1	1	4	1	700000	1702.84567901235
42149	252	1	2	4	2		1702.84567901235
42149	252	1	3	4	2		1702.84567901235
42149	252	1	7	4	2		1702.84567901235
42150	252	1	1	4	2		869.988214565792
42151	252	1	1	6	1	1200000	1067.01467429439
42151	252	1	2	6	1	200000	1067.01467429439
42152	252	1	1	1	1	300000	831.853007601215
42152	252	1	2	6	1	75000	831.853007601215
42152	252	1	3	4	2		831.853007601215
42153	252	1	1	1	1	700000	1660.47042743345
42154	252	1	1	1	1	450000	813.287632541601
42154	252	1	2	1	1	700000	813.287632541601
42155	252	1	1	1	1	700000	869.988214565792
42156	252	1	1	6	1	300000	1660.47042743345
42157	252	1	1	1	1	600000	841.852250892136
42157	252	1	2	4	2		841.852250892136
42157	252	1	3	3	2		841.852250892136
42158	252	1	1	4	2		494.547092730678
42158	252	1	2	5	2		494.547092730678
42158	252	1	3	1	1	700000	494.547092730678
42159	252	1	1	4	2		729.884198365981
42159	252	1	2	1	1	450000	729.884198365981
42159	252	1	3	4	2		729.884198365981
42159	252	1	6	4	2		729.884198365981
42160	252	1	1	1	1	700000	869.988214565792
42161	252	1	1	5	1	75000	650.129139248542
42161	252	1	2	4	1	75000	650.129139248542
42162	252	1	1	1	1	700000	1067.01467429439
42162	252	1	2	1	1	500000	1067.01467429439
42163	252	1	1	1	1	1050000	478.964091053064
42164	252	1	1	1	1	900000	571.248022724602
42164	252	1	2	1	1	700000	571.248022724602
42165	252	1	1	5	1	140000	540.812853756358
42165	252	1	2	5	1	140000	540.812853756358
42167	252	1	1	4	1	200000	515.811163832396
42168	252	1	1	1	1	200000	590.849138307035
42168	252	1	2	4	2		590.849138307035
42170	252	1	1	4	1	60000	584.692994270445
42172	252	1	1	1	1	700000	422.935315828007
42172	252	1	2	3	2		422.935315828007
42173	252	1	1	1	2		551.646907142169
42173	252	1	2	4	2		551.646907142169
42174	252	1	1	1	1	700000	534.820363081977
42174	252	1	2	4	2		534.820363081977
42174	252	1	4	2	2		534.820363081977
42177	252	1	1	1	1	1200000	565.511291824719
42177	252	1	3	5	1	140000	565.511291824719
42178	252	1	1	1	1	500000	452.329907735877
42178	252	1	2	1	1	700000	452.329907735877
42179	252	1	1	4	2		617.147165065868
42179	252	1	2	5	1	140000	617.147165065868
42180	252	1	1	6	2		522.974980226607
42180	252	1	2	4	2		522.974980226607
42180	252	1	3	4	2		522.974980226607
42180	252	1	4	1	1	400000	522.974980226607
42181	252	1	1	5	2		563.79554185314
42181	252	1	2	5	2		563.79554185314
42182	252	1	1	1	1	300000	551.646907142169
42182	252	1	2	1	1	1000000	551.646907142169
42183	252	1	1	1	1	300000	462.137546992872
42183	252	1	4	1	1	300000	462.137546992872
42184	252	1	1	4	1	1500000	540.812853756358
42184	252	1	2	6	1	5000000	540.812853756358
42185	252	1	1	4	2		471.93102331831
42185	252	1	2	1	1	2000000	471.93102331831
42186	252	1	1	1	1	700000	551.646907142169
42186	252	1	2	1	2		551.646907142169
42187	252	1	1	1	1	700000	607.083766034375
42187	252	1	2	2	1	300000	607.083766034375
42187	252	1	3	1	2		607.083766034375
42188	252	1	1	5	1	800000	640.12985316265
42188	252	1	2	1	1	1200000	640.12985316265
42190	252	1	1	1	1	700000	662.188125480165
42190	252	1	2	4	2		662.188125480165
42191	252	1	1	4	1	70000	584.692994270445
42192	252	1	1	1	1	500000	540.812853756358
42192	252	1	2	4	2		540.812853756358
42194	252	1	1	2	2		551.646907142169
42194	252	1	2	1	1	300000	551.646907142169
42195	252	1	1	1	1	200000	467.538121334401
42195	252	1	2	1	1	300000	467.538121334401
42195	252	1	3	3	2		467.538121334401
42196	252	1	1	4	1	200000	494.172304651589
42196	252	1	2	1	2		494.172304651589
42197	252	1	1	1	1	700000	534.40094994527
42197	252	1	2	1	1	1600000	534.40094994527
42199	252	1	1	1	1	300000	607.675682367227
42200	252	1	1	1	1	700000	662.188125480165
42200	252	1	2	1	1	100000	662.188125480165
42201	252	1	1	1	1	400000	497.973290302645
42201	252	1	2	1	1	200000	497.973290302645
42201	252	1	5	4	2		497.973290302645
42202	252	1	1	1	1	500000	607.675682367227
42203	252	1	1	1	1	700000	607.675682367227
42204	252	1	1	4	2		452.329907735877
42204	252	1	2	2	2		452.329907735877
42205	252	1	1	4	2		496.629461386671
42205	252	1	2	1	1	500000	496.629461386671
42206	252	1	1	4	2		508.358682960934
42209	252	1	1	4	1	1200000	584.692994270445
42211	252	1	1	1	1	200000	651.869044098141
42213	252	1	1	4	2		412.200855853455
42213	252	1	2	4	2		412.200855853455
42213	252	1	3	4	2		412.200855853455
42213	252	1	8	5	1	150000	412.200855853455
42214	252	1	1	4	1	737400	528.706637486291
42214	252	1	2	3	2		528.706637486291
42215	252	1	1	4	2		409.500321649215
42215	252	1	2	5	2		409.500321649215
42216	252	1	1	1	1	400000	615.536011389416
42217	252	1	1	4	2		665.455799437964
42217	252	1	2	2	2		665.455799437964
42217	252	1	3	1	2		665.455799437964
42218	252	1	1	1	2		491.749620445275
42218	252	1	2	4	2		491.749620445275
42218	252	1	3	5	2		491.749620445275
42218	252	1	6	1	2		491.749620445275
42220	252	1	1	1	1	250000	593.231994348611
42221	252	1	1	4	1	350000	617.987849853051
42221	252	1	2	1	99		617.987849853051
42230	252	1	1	4	2		573.107253316917
42230	252	1	2	1	1	1100000	573.107253316917
42231	252	1	1	1	1	300000	991.627666658632
42231	252	1	2	2	2		991.627666658632
42231	252	1	5	1	99		991.627666658632
42232	252	1	1	2	2		808.440339069745
42232	252	1	2	1	1	500000	808.440339069745
42232	252	1	6	5	2		808.440339069745
42233	252	1	1	1	1	727000	968.010175612981
42233	252	1	2	4	2		968.010175612981
42234	252	1	1	1	1	800000	1080.47572936846
42234	252	1	2	4	2		1080.47572936846
42235	252	1	1	4	2		851.402350221187
42236	252	1	1	2	2		748.410004526843
42236	252	1	2	4	2		748.410004526843
42237	252	1	1	4	2		714.181207062889
42237	252	1	2	1	1	900000	714.181207062889
42237	252	1	4	2	2		714.181207062889
42238	252	1	1	4	2		472.232342591814
42238	252	1	3	4	2		472.232342591814
42239	252	1	1	4	2		650.008600883674
42240	252	1	1	4	2		744.26773289053
42241	252	1	1	4	2		963.867903976668
42242	252	1	1	1	2		810.91384615168
42242	252	1	2	1	2		810.91384615168
42243	252	1	1	2	2		1025.85646412259
42243	252	1	2	4	2		1025.85646412259
42244	252	1	1	1	1	1200000	1101.90917438082
42244	252	1	2	1	1	900000	1101.90917438082
42245	252	1	1	1	1	1200000	986.216597361606
42245	252	1	2	4	2		986.216597361606
42246	252	1	1	5	2		554.900831568292
42246	252	1	2	4	2		554.900831568292
42247	252	1	1	4	99		597.573381671095
42247	252	1	2	1	1	500000	597.573381671095
42248	252	1	1	1	1	737000	991.627666658632
42248	252	1	2	1	1	737000	991.627666658632
42248	252	1	3	1	1	737000	991.627666658632
42249	252	1	1	1	1	700000	1002.23897307693
42250	252	1	1	1	2		1177.96188463905
42250	252	1	2	1	2		1177.96188463905
42251	252	1	1	1	1	1200000	554.900831568292
42251	252	1	2	1	1	800000	554.900831568292
42252	252	1	1	1	2		756.294580905804
42252	252	1	2	4	2		756.294580905804
42253	252	1	1	1	1	500000	1021.71419248627
42254	252	1	1	4	2		1049.47395516824
42254	252	1	2	1	2		1049.47395516824
42254	252	1	3	4	2		1049.47395516824
42255	252	1	1	4	2		1018.39204809581
42255	252	1	2	4	2		1018.39204809581
42255	252	1	3	1	1	800000	1018.39204809581
42256	252	1	1	4	2		808.440339069745
42256	252	1	2	1	99		808.440339069745
42256	252	1	3	1	99		808.440339069745
42257	252	1	1	1	1	600000	851.402350221187
42258	252	1	1	1	1	550000	1002.23897307693
42259	252	1	1	1	1	1600000	808.729800118383
42260	252	1	1	1	2		554.900831568292
42260	252	1	2	4	2		554.900831568292
42261	252	1	1	1	1	750000	851.402350221187
42262	252	1	1	1	1	650000	986.216597361606
42262	252	1	2	1	99		986.216597361606
42263	252	1	1	4	1	500000	650.008600883674
42264	252	1	1	1	1	1100000	851.402350221187
42265	252	1	1	1	1	980000	1078.29168333517
42266	252	1	1	1	2		2088.12577174242
42266	252	1	2	4	2		2088.12577174242
42267	252	1	1	4	2		1109.80166313658
42267	252	1	2	5	2		1109.80166313658
42268	252	1	1	1	1	700000	2197.36430223417
42268	252	1	2	4	2		2197.36430223417
42269	252	1	1	4	2		922.864118428243
42269	252	1	2	1	1	400000	922.864118428243
42269	252	1	3	1	2		922.864118428243
42270	252	1	1	4	2		554.900831568292
42270	252	1	2	4	2		554.900831568292
42271	252	1	1	1	1	700000	1003.50777073765
42272	252	1	1	4	99		650.008600883674
42273	252	1	1	3	2		945.661482228042
42274	252	1	1	1	1	500000	945.661482228042
42275	252	1	1	4	2		691.832513677951
