DIRECTORIO	REGION	P4090	P4000	P4031S1	P4031S1A1	P4031S2	P4031S3	P4031S4	P4031S4A1	P4031S5	P70	FEX_P
50561	1	1	1	1	3	1	1	1	2	1	1	1441.46483889575
50562	1	1	2	1	3	1	1	1	3	1	1	1303.69796295901
50563	1	1	1	1	3	1	1	1	3	1	1	1151.15961539995
50567	1	1	1	1	3	1	1	1	3	1	1	1058.89348146985
50571	1	1	1	1	3	1	1	1	3	1	1	1104.25111962376
50572	1	1	1	1	3	1	1	1	3	1	1	1501.45084481924
50573	1	1	1	1	3	1	1	1	3	1	1	1067.61452331992
50583	1	1	1	1	3	1	1	1	3	1	1	987.027551380143
50586	1	1	1	1	1	1	1	1	3	1	1	1456.09320666534
50587	1	1	1	1	3	1	1	1	3	1	1	1067.61452331992
50588	1	1	1	1	3	1	1	1	3	1	1	1243.71195703552
50589	1	1	1	1	1	1	1	1	3	1	1	1461.79847005199
50590	1	1	2	1	1	1	1	1	3	1	1	1312.41900480908
50591	1	1	1	1	1	1	1	1	3	1	1	1211.28872517618
50592	1	1	1	1	3	1	1	1	3	1	1	1286.39898311162
50593	1	1	1	1	1	1	1	1	3	1	1	1075.1298739333
50594	1	1	1	1	1	1	1	1	3	1	1	1149.95392416328
50595	1	1	1	1	3	1	1	1	3	1	1	1211.28872517618
50596	1	1	1	1	3	1	1	1	3	1	1	1155.65918754992
50597	1	1	1	1	3	1	1	1	3	1	1	974.14269815314
50598	1	1	1	1	3	1	1	1	3	1	1	975.348389389818
50599	1	1	2	1	2	1	1	1	3	1	1	1151.30271925269
50600	1	1	2	1	2	1	1	1	3	1	1	1303.69796295901
50603	1	1	1	1	3	1	1	1	3	1	1	1243.56885318279
50605	1	1	1	1	2	1	1	1	3	1	1	1104.25111962376
50606	1	1	2	1	2	1	1	1	3	1	1	1104.25111962376
50608	1	1	2	1	2	1	1	1	3	1	1	1151.15961539995
50609	1	1	1	1	2	1	1	1	3	1	1	1211.28872517618
50610	1	1	1	1	2	1	1	1	3	1	1	1211.28872517618
50611	1	1	1	1	2	1	1	1	3	1	1	883.082255459719
50612	1	1	2	1	3	1	1	1	3	1	1	1151.30271925269
50613	1	1	1	1	3	1	1	1	3	1	1	1156.8648787866
50614	1	1	1	1	3	1	1	1	3	1	1	1167.3960078634
50615	1	1	1	1	3	1	1	1	3	1	1	1079.29368531024
50616	1	1	1	1	3	1	1	1	3	1	1	1151.30271925269
50617	1	1	1	1	3	1	1	1	3	1	1	1171.70292309307
50618	1	1	1	1	3	1	1	1	3	1	1	1050.17243961979
50621	3	1	1	1	1	1	1	1	3	1	1	911.764502373514
50625	3	1	1	1	2	1	1	1	3	1	1	953.484037202951
50695	3	1	1	1	3	1	1	1	2	1	1	997.139914348257
50696	3	1	2	1	2	1	1	1	2	1	1	962.483961001849
50697	3	1	1	1	2	1	1	1	2	1	1	1185.28599785083
50698	3	1	1	1	2	2	2	1	2	1	1	907.772794291655
50700	3	1	1	1	2	1	1	1	2	1	1	1069.99507663533
50701	3	1	1	1	3	1	1	1	2	1	1	1035.33912328892
50702	3	1	2	1	2	1	1	1	2	1	1	1039.22902607993
50703	3	1	1	1	3	1	1	1	2	1	1	1069.99507663533
50704	3	1	1	1	3	1	1	1	2	1	1	1108.54093277275
50705	3	1	1	1	2	1	1	1	2	1	1	763.006790995439
50706	3	1	1	1	2	1	1	1	2	1	1	1007.09390960666
50707	3	1	1	1	2	1	1	1	2	1	1	574.736073427638
50708	3	1	1	1	2	1	1	1	2	1	1	931.757665707562
50709	3	1	1	1	2	1	1	1	2	1	1	669.371319524829
50710	3	1	1	1	2	1	1	1	2	1	1	857.64203709263
50711	3	1	1	1	2	1	1	1	2	1	1	1153.13559273108
50714	3	1	1	1	3	1	1	1	2	1	1	1108.54093277275
50715	3	1	2	1	3	1	1	1	2	1	1	974.179294129471
50716	3	1	1	1	3	1	1	1	2	1	1	1147.92960452965
50720	3	1	1	1	2	1	1	1	2	1	1	1052.08030245025
50721	3	1	1	1	2	1	1	1	2	1	1	1056.23055616167
50722	3	1	1	1	2	1	1	1	2	1	1	1056.23055616167
50723	3	1	1	1	2	1	1	1	2	1	1	873.49919416488
50724	3	1	1	1	2	1	1	1	2	1	1	931.757665707562
50725	3	1	1	1	2	2	2	1	2	1	1	908.962257107902
50726	3	1	1	1	2	1	1	1	2	1	1	1021.55273834864
50727	3	1	1	1	4	1	1	1	2	1	1	1198.17079379469
50728	3	1	1	1	2	1	1	1	2	1	1	1025.39313717817
50729	3	1	1	1	2	1	1	1	2	1	1	901.628655309641
50730	3	1	1	1	2	1	1	1	2	1	1	763.006790995439
50731	3	1	1	1	2	2	1	1	2	1	1	1118.46700138872
50733	3	1	1	1	2	1	1	1	2	1	1	763.006790995439
50734	3	1	1	1	2	1	1	1	2	1	1	930.757891080982
50737	3	1	3	1	2	1	1	1	2	1	1	1026.39291180475
50738	3	1	1	1	2	1	1	1	2	2	1	743.486948139761
50739	3	1	1	1	2	1	1	1	2	1	1	873.49919416488
50742	3	1	1	1	2	1	1	1	2	1	1	764.00656562202
50743	3	1	1	1	3	2	1	1	2	1	1	764.00656562202
50744	3	1	2	1	2	1	1	1	2	1	1	881.059637265915
50745	3	1	2	1	2	1	1	1	2	1	1	926.046030109506
50746	3	1	2	1	3	1	1	1	2	1	1	987.574066750984
50747	3	1	1	1	2	1	1	1	2	1	1	892.938820653794
50748	3	1	2	1	2	1	1	1	2	1	1	993.994110934616
50749	3	1	2	1	2	1	1	1	2	1	1	962.595084691059
50750	3	1	1	1	2	1	1	1	2	1	1	902.628429936221
50752	3	1	1	1	2	2	1	1	2	1	1	858.64181171921
50753	3	1	3	1	2	2	1	1	2	1	1	987.574066750984
50754	3	1	3	1	2	2	1	1	2	1	1	993.994110934616
50755	3	1	1	1	2	1	1	1	2	1	1	858.64181171921
50757	3	1	2	1	2	1	1	1	2	1	1	993.994110934616
50758	3	1	1	1	2	1	1	1	2	1	1	986.574292124404
50759	3	1	1	1	2	1	1	1	2	1	1	818.823192038862
50760	3	1	2	1	2	1	1	1	2	1	1	873.49919416488
50761	3	1	1	1	2	1	1	1	2	1	1	844.369958393539
50762	3	1	2	1	2	1	1	1	2	1	1	1087.62958240523
50763	3	1	1	1	2	1	1	1	2	1	1	902.628429936221
50766	4	1	1	1	3	1	1	1	2	1	1	2364.87898901512
50767	4	1	2	1	3	1	1	1	2	1	1	2721.26781567656
50768	4	1	1	1	3	1	1	1	2	1	1	1384.53495452686
50769	4	1	2	1	3	1	1	1	2	1	1	1228.85528598295
50771	4	1	1	1	3	1	1	1	2	1	1	667.476446819967
50772	4	1	2	1	5	1	1	1	2	1	1	1253.09038026463
50773	4	1	2	1	4	1	1	1	2	1	1	667.476446819967
50774	4	1	2	1	4	1	1	1	2	1	1	1382.81460503198
50775	4	1	2	1	4	1	1	1	2	1	1	529.731060606057
50776	4	1	2	1	4	1	1	1	2	1	1	1237.65653454283
50777	4	1	2	1	4	1	1	1	2	1	1	1382.81460503198
50778	4	1	2	1	4	1	1	1	2	1	1	1395.95935071681
50779	4	1	2	1	4	1	1	1	2	1	1	1349.77826219041
50780	4	1	2	1	3	1	1	1	2	1	1	845.670860150685
50781	4	1	1	1	2	1	1	1	2	1	1	1371.72425643513
50782	4	1	1	1	2	1	1	1	2	1	1	1217.7649373861
50783	4	1	2	1	2	1	1	1	2	1	1	1204.62019170126
50784	4	1	1	1	2	1	1	1	2	1	1	653.762950593052
50785	4	1	2	1	2	1	1	1	2	1	1	1237.65653454283
50786	4	1	2	1	2	1	1	1	2	1	1	1371.72425643513
50787	4	1	1	1	2	1	1	1	2	1	1	529.731060606057
50788	4	1	2	1	2	1	1	1	2	1	1	867.554211654481
50789	4	1	1	1	3	1	1	1	2	1	1	1382.81460503198
50790	4	1	2	1	2	1	1	1	2	1	1	1373.77865352311
50791	4	1	1	1	3	1	1	1	2	1	1	1395.95935071681
50792	4	1	1	1	2	1	1	1	2	1	1	1407.04969931366
50793	4	1	1	1	2	1	1	1	2	1	1	1407.04969931366
50794	4	1	1	1	2	1	1	1	2	1	1	1237.65653454283
50795	4	1	1	1	2	1	1	1	2	1	1	1223.94303831592
50796	4	1	1	1	2	1	1	1	2	1	1	1237.65653454283
50797	4	1	2	1	2	1	1	1	2	1	1	1193.52984310441
50798	4	1	1	1	3	1	1	1	2	1	1	529.731060606057
50799	4	1	1	1	3	1	1	1	2	1	1	867.554211654481
50800	4	1	1	1	2	1	1	1	2	1	1	1362.92300787525
50802	4	1	2	1	4	1	1	1	2	1	1	1204.62019170126
50803	4	1	1	2		2	2	2		2	1	1261.89162882451
50804	4	1	2	1	4	1	1	1	2	1	1	1360.63390783828
50805	4	1	1	1	4	1	1	1	2	1	1	529.731060606057
50806	4	1	1	1	4	1	1	1	2	1	1	1012.71228214363
50807	4	1	1	1	4	2	1	1	2	1	1	867.554211654481
50808	4	1	1	1	4	1	1	1	2	1	1	1034.65827638835
50809	4	1	1	1	4	1	1	1	2	1	1	529.731060606057
50810	4	1	1	1	4	1	1	1	2	1	1	1237.65653454283
50812	4	1	1	1	4	1	1	1	2	1	1	836.8696115908
50813	4	1	1	1	4	1	1	1	2	1	1	620.726607751484
50814	4	1	1	1	4	1	1	1	2	1	1	529.731060606057
50815	4	1	1	1	4	1	1	1	2	1	1	529.731060606057
50816	4	1	2	1	3	1	1	1	2	1	1	1237.65653454283
50817	4	1	2	1	3	1	1	1	2	1	1	1382.81460503198
50818	4	1	2	1	3	1	1	1	2	1	1	1204.62019170126
50822	4	1	1	1	2	2	1	1	2	1	1	611.114115035602
50823	4	1	1	1	2	2	1	1	2	1	1	871.099378575881
50824	4	1	1	1	2	2	1	1	2	1	1	634.476480327049
50825	4	1	1	1	2	2	1	1	2	1	1	950.692551878132
50826	4	1	1	1	2	2	1	1	2	1	1	885.882105613705
50827	4	1	2	1	2	2	1	1	2	1	1	1030.09954427631
50828	4	1	1	1	2	2	1	1	2	1	1	1524.1285555191
50829	4	1	2	1	2	2	1	1	2	1	1	1111.04050356873
50830	4	1	1	1	2	2	1	1	2	1	1	885.882105613705
50833	4	1	1	1	2	1	1	1	2	1	1	980.718103216429
50835	4	1	1	1	2	2	1	1	2	1	1	928.253301421739
50837	5	1	3	1	2	1	1	1	3	1	1	1494.47099617202
50838	5	1	2	1	4	1	1	1	3	1	1	1575.96025587897
50839	5	1	2	1	3	1	1	1	3	1	1	1251.02161546965
50840	5	1	2	1	1	1	1	1	3	1	1	2490.84378290192
50841	5	1	2	1	4	1	1	1	3	1	1	1333.23013807859
50842	5	1	2	1	3	1	1	1	2	1	1	1699.61589757022
50843	5	1	2	1	0	1	1	1	3	1	1	1592.86839681813
50844	5	1	1	1	2	1	1	1	3	1	3	1929.00648526482
50845	5	1	1	1	4	1	1	1	3	1	1	1714.3423908733
50846	5	1	2	1	1	2	1	1	3	1	1	2987.50346654005
50847	5	1	2	1	2	1	1	1	3	1	1	1917.30948502905
50849	5	1	1	1	3	1	1	1	3	1	1	1632.85313116635
50850	5	1	2	1	3	1	1	1	3	1	1	1076.84364801839
50851	5	1	1	1	2	1	1	1	3	1	1	1581.38221675371
50852	5	1	2	1	4	1	1	1	3	1	1	1245.42189145096
50853	5	1	1	1	3	1	1	1	3	1	1	1158.33290772533
50854	5	1	2	1	5	1	1	1	3	1	1	814.672883501505
50855	5	1	1	1	2	1	1	1	3	1	1	1214.50652011072
50857	5	1	1	1	1	1	1	1	3	1	1	1594.68163969347
50858	5	1	1	1	1	1	1	1	3	1	1	1699.61589757022
50859	5	1	2	1	5	1	1	1	3	1	1	2030.15426199823
50860	5	1	2	1	4	1	1	1	3	1	1	1417.25190356287
50861	5	1	2	1	3	1	1	1	3	1	1	1076.12438511639
50862	5	1	2	1	3	1	1	1	3	1	1	1753.38999200957
50863	5	1	2	1	6	1	1	1	3	1	1	1247.9543972283
50864	5	1	2	1	5	1	1	1	3	1	1	1594.68163969347
50874	5	1	2	1	3	1	1	1	3	1	1	1753.38999200957
50875	5	1	2	1	5	1	1	1	3	1	1	1561.23376257589
50876	5	1	2	1	3	1	1	1	3	1	1	1302.31476673835
50877	5	1	1	1	2	1	1	1	3	1	1	1422.85162758156
50878	5	1	1	1	4	1	1	1	3	1	1	1891.7721270039
50879	5	1	2	1	5	1	1	1	3	1	1	1594.68163969347
50880	5	1	1	1	4	1	1	1	3	1	1	1665.58174538194
50884	5	1	2	1	3	1	1	1	3	1	1	1417.25190356287
50918	3	1	1	1	2	1	1	1	3	1	1	1085.58004935401
50919	3	1	1	1	2	1	1	1	3	1	1	793.717800636639
51076	1	1	2	1	2	1	1	1	3	1	1	1110.30154939602
51083	1	1	1	1	2	1	1	1	3	1	1	1516.07921258884
51119	1	1	1	1	2	1	1	1	3	1	1	1271.41783495241
51121	1	1	2	1	2	1	1	1	3	1	1	1303.69796295901
51173	1	1	2	1	3	1	1	1	3	1	1	987.027551380143
51216	1	1	2	1	2	1	1	1	3	1	1	966.627347539754
51218	1	1	1	1	2	1	1	1	3	1	1	1211.43182902891
51223	1	1	1	1	2	1	1	1	3	1	1	1220.00976702624
51227	1	1	2	1	2	1	1	1	3	1	1	1151.30271925269
51233	1	1	1	1	4	1	1	1	3	1	1	1104.25111962376
51241	1	1	2	1	3	1	1	1	3	1	1	1224.50933917621
51250	1	1	2	1	3	1	1	1	3	1	1	1151.30271925269
51256	1	1	1	1	3	1	1	1	3	1	1	1158.67496601334
51289	1	1	1	1	2	1	1	1	3	1	1	1079.29368531024
51290	1	1	1	1	2	1	1	1	3	1	1	1180.42396494314
51295	1	1	2	1	2	1	1	1	3	1	1	1058.89348146985
51296	1	1	2	1	3	1	1	1	3	1	1	1252.43299888558
51298	1	1	2	1	3	1	1	1	3	1	1	1167.3960078634
51340	1	1	1	1	2	1	1	1	3	1	1	1211.28872517618
51343	1	1	1	1	2	1	1	1	3	1	1	1003.26394384359
51350	1	1	2	1	3	1	1	1	3	1	1	1058.89348146985
51361	1	1	2	1	3	1	1	1	3	1	1	1079.43678916298
51368	1	1	1	1	2	1	1	1	3	1	1	1303.69796295901
51371	1	1	1	1	3	1	1	1	3	1	1	1059.03658532259
51383	1	1	1	1	2	1	1	1	3	1	1	1070.57264346018
51402	1	1	1	1	4	1	1	1	3	1	1	1066.40883208324
51420	1	1	1	1	2	1	1	1	3	1	1	1104.25111962376
51422	1	1	1	1	2	1	1	1	3	1	1	1151.30271925269
51433	1	1	2	1	2	1	1	1	3	1	1	1303.69796295901
51488	1	1	2	1	3	1	1	1	3	1	1	1032.73035591966
51809	1	1	1	1	2	1	1	1	3	1	1	1058.89348146985
51810	1	1	1	1	2	1	1	1	3	1	1	1148.14383693653
51811	1	1	2	1	2	1	1	1	3	1	1	1243.71195703552
51813	1	1	1	1	2	1	1	1	3	1	1	1041.45139776973
51814	1	1	1	1	2	1	1	1	3	1	1	1211.43182902891
51815	1	1	1	1	2	1	1	1	3	1	1	1058.89348146985
51816	1	1	1	1	2	1	1	1	3	1	1	1151.15961539995
51817	1	1	1	1	2	1	1	1	3	1	1	1067.75762717265
51819	1	1	2	1	2	1	1	1	3	1	1	1127.74363309615
51820	1	1	2	1	2	1	1	1	3	1	1	1142.43857354989
51821	1	1	2	1	3	1	1	1	3	1	1	1409.18471088914
51822	1	1	2	1	2	1	1	1	3	1	1	1058.89348146985
51823	1	1	2	1	2	1	1	1	3	1	1	1167.3960078634
51824	1	1	2	1	2	1	1	1	3	1	1	898.112956686491
51825	1	1	2	1	3	1	1	1	2	1	1	1048.96674838311
51826	1	1	2	1	3	1	1	1	3	1	1	1164.38022939998
51827	1	1	2	1	3	1	1	1	3	1	1	1095.53007777369
51828	1	1	2	1	3	1	1	1	99	1	1	975.348389389818
51829	1	1	1	1	3	1	1	1	3	1	1	1167.3960078634
51830	1	1	1	1	3	1	1	1	3	1	1	987.027551380143
51831	1	1	1	1	3	1	1	1	3	1	1	1050.17243961979
51832	1	1	1	1	3	1	1	1	3	1	1	1104.25111962376
51841	1	1	2	1	3	1	1	1	3	1	1	1104.25111962376
51842	1	1	2	1	2	1	1	1	3	1	1	1050.17243961979
51843	1	1	2	1	2	1	1	1	3	1	1	1035.47749916605
51845	1	1	2	1	2	1	1	1	3	1	1	1056.4820989965
51847	1	1	2	1	2	1	1	1	3	1	1	1088.01472716031
51850	1	1	2	1	2	1	1	1	3	1	1	1104.25111962376
51852	1	1	2	1	2	1	1	1	3	1	1	957.906305689691
51854	1	1	2	1	2	1	1	1	3	1	1	1396.10720074185
51855	1	1	2	1	2	1	1	1	3	1	1	1211.28872517618
51856	1	1	2	1	3	1	1	1	3	1	1	1004.46963508027
51857	1	1	2	1	3	1	1	1	1	1	1	1088.15783101304
51858	1	1	2	1	3	1	1	1	99	1	1	1167.3960078634
51859	1	1	2	1	3	1	1	1	99	1	1	1088.15783101304
51864	1	1	2	1	2	1	1	1	3	1	1	1312.41900480908
51865	1	1	2	1	2	1	1	1	3	1	1	1088.01472716031
51866	1	1	2	1	2	1	1	1	3	1	1	1294.97692110895
51867	1	1	1	1	3	1	1	1	3	1	1	1160.02376110275
51869	1	1	1	1	2	1	1	1	99	1	1	1104.25111962376
51871	1	1	1	1	2	1	1	1	3	1	1	1396.10720074185
51872	1	1	1	1	2	1	1	1	3	1	1	1151.15961539995
51873	1	1	1	1	2	1	1	1	3	1	1	1363.68396888251
51874	1	1	1	1	2	1	1	1	3	1	1	1086.80903592363
51875	1	1	1	1	2	1	1	1	3	1	1	1202.56768332612
51876	1	1	1	1	2	1	1	1	3	1	1	1211.28872517618
51877	1	1	1	1	2	1	1	1	3	1	1	1096.73576901037
51878	1	1	1	1	2	1	1	1	3	1	1	1404.82824259191
51879	1	1	2	1	2	1	1	1	2	1	1	957.906305689691
51880	1	1	1	1	2	1	1	1	3	1	1	1211.28872517618
51881	1	1	1	1	2	1	1	1	3	1	1	1211.28872517618
51885	1	1	1	1	2	1	1	1	3	1	1	1243.71195703552
51886	1	1	1	1	2	1	1	1	3	1	1	1160.16686495548
51888	1	1	1	1	2	1	1	1	3	1	1	1303.69796295901
51889	1	1	1	1	2	1	1	1	3	1	1	1075.1298739333
51892	1	1	2	1	2	1	1	1	3	1	1	1211.28872517618
51893	1	1	2	1	2	1	1	1	3	1	1	1211.28872517618
51894	1	1	1	1	3	1	1	1	3	1	1	1096.73576901037
51895	1	1	2	1	2	1	1	1	3	1	1	2422.57745035236
51896	1	1	2	1	2	1	1	1	3	1	1	2302.60543850537
51897	1	1	2	1	2	1	1	1	3	1	1	2284.87714709978
51900	1	1	1	1	2	1	1	1	3	1	1	2422.57745035236
51901	1	1	2	1	2	1	1	1	3	2	1	2302.31923079991
51902	1	1	1	1	2	1	1	1	3	1	1	1991.49718646041
51903	1	1	1	1	2	1	1	1	3	2	1	1050.17243961979
51907	4	1	1	1	2	1	1	1	2	1	1	1739.20343169341
51913	4	1	1	1	2	1	1	1	2	1	1	529.731060606057
51914	4	1	1	1	2	1	1	1	2	1	1	529.731060606057
51916	5	1	1	1	2	1	1	1	2	1	1	1561.23376257589
51917	5	1	2	1	3	1	1	1	3	1	1	1162.11938886868
51918	5	1	2	1	4	1	1	1	3	1	1	1302.31476673835
51919	5	1	2	1	3	2	1	1	3	1	1	1422.85162758156
51920	5	1	1	1	1	1	1	1	3	1	1	1510.65987420919
51921	5	1	1	1	1	1	1	1	3	1	1	1561.23376257589
51923	5	1	2	1	3	1	1	1	3	1	1	1594.68163969347
51924	5	1	1	1	1	2	1	1	3	1	1	1621.12410544406
51925	5	1	1	1	3	1	1	1	3	1	1	1493.75173327003
51926	5	1	1	1	3	1	1	1	3	1	1	1335.76264385593
51927	5	1	1	1	3	1	1	1	3	1	1	1247.9543972283
51928	5	1	1	1	4	1	1	1	3	1	1	1335.76264385593
51929	5	1	1	1	3	1	1	1	3	1	1	1158.33290772533
51930	5	1	1	1	3	1	1	1	3	1	1	1473.42551594826
51931	5	1	2	1	3	1	1	1	3	1	1	1422.85162758156
51932	5	1	2	1	5	1	1	1	4	1	1	1158.33290772533
51933	5	1	2	1	5	1	1	1	3	1	1	1247.9543972283
51934	5	1	1	1	3	1	1	1	3	1	1	986.502895613418
51935	5	1	1	1	3	1	1	1	3	1	1	1251.02161546965
51936	5	1	2	1	3	1	1	1	3	1	1	1076.12438511639
51937	5	1	1	2		1	1	1	3	1	1	1422.85162758156
51938	5	1	2	1	4	1	1	1	4	1	1	1158.33290772533
51939	5	1	2	1	4	1	1	1	4	1	1	1247.9543972283
51940	3	1	1	1	2	1	1	1	3	1	1	836.166670692723
51948	2	1	1	1	3	1	1	1	3	1	1	1077.55045800409
51949	2	1	2	1	1	1	1	1	3	1	2	1189.92647473754
51950	2	1	2	1	2	1	1	1	3	1	1	1214.62310022883
51951	2	1	1	1	2	1	1	1	3	1	1	965.897882557236
51952	2	1	2	1	1	1	1	1	3	1	1	1077.55045800409
51954	2	1	2	1	2	1	1	1	3	1	1	1519.98551981959
51957	1	1	2	1	4	1	1	1	3	1	1	1104.25111962376
51958	1	1	2	1	5	1	1	1	99	1	1	1104.25111962376
51959	1	1	2	1	5	1	1	1	99	1	1	957.906305689691
51961	1	1	2	1	4	1	1	1	99	1	1	1151.15961539995
51962	1	1	2	1	5	1	1	1	3	1	1	903.482459300108
51963	1	1	2	1	5	1	1	1	99	1	1	1156.8648787866
51964	1	1	2	1	5	1	1	1	99	1	1	1294.83381725622
51965	1	1	2	1	5	1	1	1	99	1	1	1088.01472716031
51966	1	1	2	1	5	1	1	1	99	1	1	1151.15961539995
51967	1	1	2	1	5	1	1	1	3	1	1	1058.89348146985
51968	1	1	2	1	5	1	1	1	99	1	1	1167.3960078634
51969	1	1	2	1	5	1	1	1	3	1	1	1041.45139776973
51970	1	1	1	1	2	1	1	1	3	1	1	1004.46963508027
51971	1	1	2	2		2	1	1	99	1	1	1167.3960078634
51972	4	1	3	1	3	1	1	1	2	1	1	667.476446819967
51976	4	1	1	1	2	1	1	1	2	1	1	644.961702033168
51981	4	1	2	1	2	2	1	1	2	1	1	725.534153923103
51982	4	1	1	1	2	2	1	1	2	1	1	1282.60577175337
51985	5	1	1	1	2	1	1	1	3	1	1	992.102619632106
51986	5	1	1	1	2	2	1	1	3	1	1	1417.25190356287
51987	5	1	1	1	2	1	1	1	3	1	1	1611.80765094259
51988	5	1	1	1	2	1	1	1	3	1	1	2083.92835643757
51990	5	1	1	1	3	1	1	1	3	1	1	2030.15426199823
51991	5	1	1	1	4	1	1	1	3	1	1	1751.57674913422
51992	5	1	1	1	3	1	1	1	3	1	1	1317.04126004142
51993	5	1	1	1	2	2	1	1	3	1	3	2060.32651150637
51994	5	1	1	1	2	2	1	1	3	1	1	2426.71227099801
51995	5	1	1	1	3	1	1	1	3	1	1	1406.6627495444
51997	5	1	1	1	3	1	1	1	3	1	1	905.013635906476
51998	5	1	1	1	1	1	1	1	3	1	1	1505.0601501905
51999	5	1	1	1	2	1	1	1	3	1	1	1598.46812083682
52000	5	1	1	1	1	1	1	1	3	1	1	1073.59187933905
52001	5	1	1	1	1	1	1	1	3	1	3	2156.13400009874
52002	5	1	1	1	2	1	1	1	3	1	1	1512.29801104759
52004	5	1	2	1	1	1	1	1	3	1	1	1422.85162758156
52005	5	1	1	1	2	1	1	1	3	1	1	1245.42189145096
52006	5	1	2	1	1	1	1	1	3	1	1	1996.12010980994
52007	5	1	1	1	3	1	1	1	3	1	1	1162.11938886868
52014	1	1	2	1	3	1	1	1	3	1	1	1086.80903592363
52024	1	1	1	1	2	1	1	1	3	1	1	1096.73576901037
52031	1	1	2	1	2	1	1	1	3	1	1	2422.57745035236
52037	1	1	2	1	3	1	1	1	3	1	1	1211.28872517618
52045	1	1	1	1	3	1	1	1	3	1	1	1058.89348146985
52046	1	1	1	1	3	1	1	1	3	1	1	1158.67496601334
52047	1	1	1	1	3	1	1	1	3	1	1	1011.98498569366
52048	1	1	1	1	3	1	1	1	3	1	1	1249.1310127167
52049	1	1	1	1	2	1	1	1	3	1	1	995.748593230207
52051	3	1	2	1	2	1	1	1	3	1	1	963.07561026646
52052	3	1	1	1	2	1	1	1	2	1	1	1062.35695136983
52057	3	1	1	1	2	1	1	1	2	1	1	764.00656562202
52058	3	1	1	1	2	1	1	1	2	1	1	1026.39291180475
52059	3	1	1	1	2	1	1	1	2	1	1	818.823192038862
52060	3	1	1	1	2	1	1	1	2	1	1	838.122194236952
52061	3	1	1	1	2	1	1	1	2	1	1	636.972518654692
52062	3	1	1	1	2	1	1	1	2	1	1	964.864875163275
52083	3	1	1	1	2	1	1	1	2	1	1	993.994110934616
52087	3	1	1	1	2	1	1	1	2	1	1	1026.39291180475
52093	3	1	1	1	2	1	1	1	2	1	1	987.574066750984
52094	3	1	1	1	2	1	1	1	2	1	1	873.49919416488
52116	3	1	1	1	2	1	1	1	3	1	1	837.786315276042
52118	3	1	2	1	2	1	1	1	3	1	1	668.13002384106
52119	3	1	1	1	2	1	1	1	3	1	1	963.07561026646
52120	3	1	1	1	3	1	1	1	2	1	1	934.000392337802
52121	3	1	2	1	3	1	1	1	3	1	1	733.51455849936
52122	3	1	1	1	3	1	1	1	3	1	1	930.029795488112
52123	3	1	1	1	2	1	1	1	3	1	1	835.570042901155
52124	3	1	2	1	2	1	1	1	3	1	1	856.05160839064
52127	3	1	1	1	3	1	1	1	3	1	1	804.22924364554
52128	3	1	1	1	1	2	1	1	3	1	1	657.705586023736
52129	3	1	1	1	2	1	1	1	3	1	1	813.287632541601
52133	3	1	2	1	3	1	1	1	3	1	1	639.140210964122
52135	2	1	2	1	3	1	1	1	3	1	1	1437.15523459104
52136	2	1	2	1	3	1	1	1	3	1	1	1077.55045800409
52139	2	1	2	1	1	1	1	1	3	1	1	1467.47398262744
52140	2	1	2	1	1	1	1	1	3	1	1	1278.1488592812
52142	2	1	2	1	3	1	1	1	3	1	1	1308.4676073176
52144	2	1	1	1	1	1	1	1	3	1	1	1537.79358817766
52145	2	1	1	1	1	1	1	1	3	1	1	965.897882557236
52146	2	1	1	1	1	1	1	1	3	1	1	1426.14101273081
52150	4	1	1	1	5	1	1	1	2	1	1	529.731060606057
52151	4	1	1	1	3	1	1	1	2	1	1	1059.46212121211
52152	4	1	1	1	3	1	1	1	2	1	1	2791.91870143363
52154	4	1	2	1	2	1	1	1	2	1	1	1237.65653454283
52156	4	1	2	1	2	1	1	1	2	1	1	1217.7649373861
52157	4	1	1	1	2	1	1	1	2	1	1	644.961702033168
52158	4	1	1	1	2	1	1	1	2	1	1	1215.14178975603
52160	4	1	2	1	4	1	1	1	2	1	1	529.731060606057
52167	4	1	2	1	2	1	1	1	1	1	1	795.436945942925
52170	5	1	1	1	3	1	1	1	3	1	1	905.013635906476
52171	5	1	1	1	5	1	1	1	3	1	1	1246.14115435296
52172	5	1	2	1	3	1	1	1	2	1	1	1163.93263174402
52173	5	1	1	1	3	1	1	1	3	1	1	1841.1982386372
52174	5	1	2	1	2	1	1	1	3	1	1	1251.02161546965
52175	5	1	2	1	2	1	1	1	3	1	1	1473.42551594826
52176	5	1	2	1	1	1	1	1	3	1	1	1422.85162758156
52177	5	1	1	1	3	1	1	1	3	1	1	629.212901147463
52179	3	1	1	1	2	1	1	1	3	1	1	823.286875832522
52181	4	1	1	1	1	2	2	2		1	1	3034.06740364066
52182	4	1	1	1	1	2	1	2		1	1	2653.80525812343
52183	4	1	2	1	2	1	1	1	2	1	1	2273.07566640728
52197	1	1	1	1	2	1	1	1	3	1	1	1211.28872517618
52198	1	1	2	1	5	1	1	1	3	1	1	1151.15961539995
52199	1	1	2	1	6	1	1	1	3	1	1	1303.69796295901
52200	1	1	1	1	3	1	1	1	3	1	1	1189.1450067932
52201	1	1	2	1	1	1	1	1	3	1	1	1211.28872517618
