DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P6008	P220	P5785	P5465	P6050	P605	P6160	P8586	P6210	P6210S1	P6945	FEX_P
30091	252	1	1		1	75	6	1	3	1	2	4	2	1	577.35937288
30091	252	1	2	2	2	70	6	2	3	1	2	4	2	1	577.35937288
30092	252	1	1		2	42	7	1	3	1	2	6	6	1	729.0794291
30092	252	1	2		1	36	7	2	3	1	2	3	6	2	729.0794291
30092	252	1	3	3	2	6									729.0794291
30093	252	1	1		2	51	6	1	3	1	2	6	4	1	698.97339322
30093	252	1	2	2	1	51	6	2	3	1	2	5	2	1	698.97339322
30094	252	1	1		1	60	6	1	2	1	2	3	6	1	780.80568423
30094	252	1	2		2	42	6	2	2	1	2	3	6	1	780.80568423
30094	252	1	3	3	1	17									780.80568423
30095	252	1	1	1	2	54	6	1	6	1	2	3	6	1	645.67092979
30096	252	1	1		1	31	6	1	2	1	2	3	6	1	729.0794291
30096	252	1	2		2	27	6	2	2	1	2	3	6	1	729.0794291
30096	252	1	3	3	2	6									729.0794291
30097	252	1	1		1	46	6	1	2	1	2	3	5	1	805.37165813
30097	252	1	2		2	38	6	2	2	1	2	3	4	1	805.37165813
30097	252	1	3		2	23	6	3	6	1	2	5	2	1	805.37165813
30097	252	1	4		1	8									805.37165813
30097	252	1	5		2	5									805.37165813
30097	252	1	6	6	2	5									805.37165813
30098	252	1	1		1	51	7	1	3	1	2	4	4	1	541.71327501
30098	252	1	2		2	61	6	2	3	1	2	4	5	1	541.71327501
30098	252	1	3	3	2	24	6	3	6	1	1	6	3	1	541.71327501
30099	252	1	1		2	35	6	1	4	1	2	5	1	1	818.37259432
30099	252	1	2		2	14									818.37259432
30099	252	1	3	3	1	8									818.37259432
30100	252	1	1		1	63	6	1	3	1	2	3	6	1	564.35843668
30100	252	1	2		2	56	3	3	2	2	2	1		3	564.35843668
30100	252	1	3		2	19	6	3	6	1	1	6	3	1	564.35843668
30100	252	1	4		1	34	6	3	4	1	2	6	5	1	564.35843668
30100	252	1	5	5	2	10									564.35843668
30101	252	1	1	1	1	43	7	1	6	1	2	5	2	1	795.38282873
30102	252	1	1		1	50	6	1	2	1	2	4	5	1	729.0794291
30102	252	1	2		2	44	6	2	2	1	2	5	2	1	729.0794291
30102	252	1	3	3	2	16									729.0794291
30103	252	1	1		1	38	6	1	2	1	2	6	2	99	1014.2706864
30103	252	1	2		2	35	5	2	2	1	2	6	1	1	1014.2706864
30103	252	1	3		1	17									1014.2706864
30103	252	1	4		1	9									1014.2706864
30103	252	1	5	5	2	7									1014.2706864
30104	252	1	1		2	79	7	1	4	1	2	3	6	1	488.41081157
30104	252	1	2	2	2	53	7	3	6	1	2	6	7	1	488.41081157
30105	252	1	1		1	26	6	1	3	1	2	6	1	1	828.56808568
30105	252	1	2		2	24	6	2	3	1	2	5	2	1	828.56808568
30105	252	1	3		2	1									828.56808568
30105	252	1	4		2	32	6	5	2	1	2	5	2	1	828.56808568
30105	252	1	5		1	19	6	5	2	1	1	6	1	1	828.56808568
30105	252	1	6	6	1	7									828.56808568
30106	252	1	1		2	32	6	1	2	1	2	4	4	1	878.58466609
30106	252	1	2		1	10									878.58466609
30106	252	1	3		2	6									878.58466609
30106	252	1	4		2	0									878.58466609
30106	252	1	5	5	2	14									878.58466609
30107	252	1	1		2	84	6	1	5	1	2	4	4	1	420.09925466
30107	252	1	2		1	56	6	3	4	1	2	4	4	1	420.09925466
30107	252	1	3	3	2	76	6	5	3	1	2	6	7	1	420.09925466
30108	252	1	1	1	2	63	6	1	4	1	2	3	5	1	584.82024708
30109	252	1	1		2	53	6	1	4	1	2	5	2	1	698.97339322
30109	252	1	2	2	1	31	6	3	6	1	2	6	2	1	698.97339322
30110	252	1	1		2	53	6	1	2	1	2	5	2	1	632.66999359
30110	252	1	2		1	30	6	3	6	1	2	4	4	1	632.66999359
30110	252	1	3		2	27	6	3	2	1	2	6	7	1	632.66999359
30110	252	1	4	4	2	12									632.66999359
30111	252	1	1		1	70	6	1	3	1	2	4	5	1	683.96429975
30111	252	1	2		2	58	6	2	3	1	2	6	6	1	683.96429975
30111	252	1	3		1	44	6	3	6	1	2	6	6	1	683.96429975
30111	252	1	4	4	1	23	6	3	6	1	1	6	4	1	683.96429975
30112	252	1	1		2	65	6	1	4	1	2	3	6	1	767.71740298
30112	252	1	2		1	42	7	3	6	1	2	4	3	1	767.71740298
30112	252	1	3		1	34	6	3	4	1	2	5	2	1	767.71740298
30112	252	1	4		2	26	7	5	2	1	2	5	2	1	767.71740298
30112	252	1	5		2	5									767.71740298
30112	252	1	6	6	1	1									767.71740298
30113	252	1	1		2	39	6	1	5	1	2	5	2	1	602.56395771
30113	252	1	2		1	21	6	3	6	1	1	6	0	1	602.56395771
30113	252	1	3	3	2	20	6	3	6	1	1	6	1	1	602.56395771
30114	252	1	1		1	53	6	1	3	1	2	7	2	1	698.97339322
30114	252	1	2	2	2	53	6	2	3	1	2	6	7	1	698.97339322
30115	252	1	1		1	73	6	1	5	1	2	3	4	1	877.21511974
30115	252	1	2	2	1	17									877.21511974
30116	252	1	1		2	49	6	1	4	1	2	4	3	1	392.00137606
30116	252	1	2		2	23	6	3	6	1	1	6	5	1	392.00137606
30116	252	1	3	3	2	65	6	5	4	1	2	5	2	1	392.00137606
30117	252	1	1		2	52	7	1	4	1	2	3	3	1	864.55878746
30117	252	1	2		2	31	7	3	2	1	2	5	2	1	864.55878746
30117	252	1	3		2	9									864.55878746
30117	252	1	4		1	6									864.55878746
30117	252	1	5	5	1	4									864.55878746
30118	252	1	1		1	34	6	1	2	1	2	3	6	5	901.78109364
30118	252	1	2		2	35	6	2	2	1	2	4	2	5	901.78109364
30118	252	1	3		2	14									901.78109364
30118	252	1	4		2	13									901.78109364
30118	252	1	5	5	1	10									901.78109364
30119	252	1	1		2	72	7	1	4	1	2	3	6	1	638.12271052
30119	252	1	2	2	1	52	7	3	4	1	2	5	2	1	638.12271052
30120	252	1	1		1	74	6	1	3	1	2	3	6	1	541.16200913
30120	252	1	2		2	64	7	2	3	1	2	3	6	1	541.16200913
30120	252	1	3		2	37	6	3	6	1	2	5	2	1	541.16200913
30120	252	1	4		2	11									541.16200913
30120	252	1	5	5	2	6									541.16200913
30121	252	1	1		1	42	6	1	3	1	2	3	5	1	894.87148531
30121	252	1	2		2	36	6	2	3	1	2	3	5	1	894.87148531
30121	252	1	3		1	18	6	3	6	1	1	5	2	1	894.87148531
30121	252	1	4	4	1	12									894.87148531
30122	252	1	1		1	29	6	1	2	1	2	4	3	1	782.38189254
30122	252	1	2		2	16									782.38189254
30122	252	1	3		1	20	6	5	2	1	2	3	6	1	782.38189254
30122	252	1	4	4	2	18	6	5	2	1	2	3	6	1	782.38189254
30123	252	1	1		1	74	6	1	3	1	2	3	4	3	511.05597325
30123	252	1	2		2	68	6	2	3	1	2	3	2	3	511.05597325
30123	252	1	3		2	46	6	3	4	1	2	5	2	3	511.05597325
30123	252	1	4	4	2	15									511.05597325
30124	252	1	1		2	65	6	1	2	2	2	1		1	571.81931089
30124	252	1	2		2	49	6	3	3	1	2	3	5	2	571.81931089
30124	252	1	3		1	47	6	5	3	1	2	5	2	2	571.81931089
30124	252	1	4	4	2	4									571.81931089
30125	252	1	1		1	18	6	1	6	1	1	6	2	1	937.97845738
30125	252	1	2	2	1	16									937.97845738
30126	252	1	1	1	2	76	6	1	6	1	2	4	3	1	584.82024708
30129	252	1	1		2	40	6	1	6	1	2	5	2	1	1282.4165588
30129	252	1	2		1	20	6	3	6	1	2	5	2	1	1282.4165588
30129	252	1	3		1	16									1282.4165588
30129	252	1	4	4	2	4									1282.4165588
30173	252	1	1		1	41	6	1	3	1	2	5	1	1	1009.1668687
30173	252	1	2		2	37	6	2	3	1	2	6	5	1	1009.1668687
30173	252	1	3	3	1	15									1009.1668687
30174	252	1	1		2	75	6	1	3	1	2	3	6	6	552.52862931
30174	252	1	2	2	1	79	6	2	3	1	2	3	3	6	552.52862931
30175	252	1	1		2	61	6	1	5	1	2	3	3	1	690.23302815
30175	252	1	2		2	17									690.23302815
30175	252	1	3		2	15									690.23302815
30175	252	1	4	4	1	11									690.23302815
30176	252	1	1		2	31	6	1	3	1	2	7	2	1	808.00732592
30176	252	1	2		1	9									808.00732592
30176	252	1	3	3	2	6									808.00732592
30177	252	1	1	1	1	79	7	1	5	1	2	3	2	1	761.15299855
30178	252	1	1		1	69	7	1	3	1	2	6	5	1	552.52862931
30178	252	1	2	2	2	65	6	2	3	1	2	5	2	1	552.52862931
30186	252	1	1		1	35	6	1	2	1	2	6	2	2	804.50165987
30186	252	1	2		2	33	6	2	2	1	2	5	2	1	804.50165987
30186	252	1	3		1	5									804.50165987
30186	252	1	4		2	27	6	5	6	1	2	6	3	1	804.50165987
30186	252	1	5		1	52	6	5	3	1	2	5	2	2	804.50165987
30186	252	1	6	6	2	52	6	5	3	1	2	5	2	2	804.50165987
30187	252	1	1		2	58	6	1	2	1	2	6	3	1	657.78215948
30187	252	1	2		1	47	6	2	2	1	2	5	2	1	657.78215948
30187	252	1	3		2	59	6	5	6	1	2	3	5	1	657.78215948
30187	252	1	4		1	24	6	5	6	1	1	6	4	1	657.78215948
30187	252	1	5	5	2	53	7	5	6	1	2	3	6	1	657.78215948
30188	252	1	1		2	54	6	1	4	1	2	6	2	1	554.9244165
30188	252	1	2		1	74	6	5	4	1	2	3	6	1	554.9244165
30188	252	1	3		2	68	6	5	4	1	2	4	2	2	554.9244165
30188	252	1	4		2	59	6	9	4	1	2	5	2	1	554.9244165
30188	252	1	5	5	1	59	6	9	4	1	2	3	4	1	554.9244165
30189	252	1	1		2	59	6	1	4	1	1	4	5	1	865.74054531
30189	252	1	2		1	36	6	3	4	1	2	5	2	4	865.74054531
30189	252	1	3		1	57	6	5	4	1	2	4	5	2	865.74054531
30189	252	1	4	4	1	50	6	5	4	1	2	5	2	1	865.74054531
30190	252	1	1		2	81	6	1	5	2	2	1		1	717.95345008
30190	252	1	2		1	53	6	3	4	1	2	5	2	1	717.95345008
30190	252	1	3		1	28	6	4	6	1	2	5	2	1	717.95345008
30190	252	1	4		2	26	6	4	6	1	2	5	2	1	717.95345008
30190	252	1	5		2	25	6	4	6	1	2	4	4	1	717.95345008
30190	252	1	6		1	24	6	4	6	1	2	4	5	1	717.95345008
30190	252	1	7		1	17									717.95345008
30190	252	1	8		2	0									717.95345008
30190	252	1	9	9	2	72	6	9	5	1	2	3	3	1	717.95345008
30191	252	1	1		1	50	6	1	3	1	2	6	3	2	810.51966967
30191	252	1	2		2	46	6	2	3	1	2	5	2	1	810.51966967
30191	252	1	3		2	27	7	3	6	1	1	6	2	2	810.51966967
30191	252	1	4	4	1	21	6	3	6	1	2	5	2	2	810.51966967
30192	252	1	1		1	39	6	1	3	1	2	5	2	1	711.08217049
30192	252	1	2		2	35	6	2	3	1	2	6	5	1	711.08217049
30192	252	1	3		2	7									711.08217049
30192	252	1	4		2	3									711.08217049
30192	252	1	5	5	2	18	7	6	6	1	2	5	2	1	711.08217049
30193	252	1	1		2	39	6	1	3	1	2	5	2	2	699.99943756
30193	252	1	2		1	41	6	2	3	1	2	5	2	1	699.99943756
30193	252	1	3		2	14									699.99943756
30193	252	1	4		2	7									699.99943756
30193	252	1	5		2	20	6	3	4	1	1	6	0	1	699.99943756
30193	252	1	6	6	2	0									699.99943756
30194	252	1	1		1	35	5	1	2	1	2	3	6	1	932.70455453
30194	252	1	2		2	50	1	2	2	1	2	3	6	1	932.70455453
30194	252	1	3		1	8									932.70455453
30194	252	1	4	4	1	6									932.70455453
30195	252	1	1		1	52	5	1	3	1	2	6	5	1	945.49695173
30195	252	1	2		2	47	6	2	3	1	2	6	5	1	945.49695173
30195	252	1	3		1	22	6	3	6	1	1	6	3	1	945.49695173
30195	252	1	4	4	1	9									945.49695173
30196	252	1	1		2	50	6	1	3	1	2	5	2	1	823.57043431
30196	252	1	2		1	62	5	2	3	1	2	6	5	1	823.57043431
30196	252	1	3		1	24	6	3	6	1	2	5	2	1	823.57043431
30196	252	1	4		2	34	6	3	2	1	2	6	5	1	823.57043431
30196	252	1	5	5	1	1									823.57043431
30197	252	1	1		2	43	1	1	3	1	2	6	4	1	857.14218548
30197	252	1	2		1	43	6	2	3	1	2	6	5	1	857.14218548
30197	252	1	3		1	14									857.14218548
30197	252	1	4	4	2	12									857.14218548
30198	252	1	1		1	35	6	1	3	1	2	3	6	1	792.66254935
30198	252	1	2		2	42	6	2	3	1	2	3	6	1	792.66254935
30198	252	1	3	3	2	9									792.66254935
30199	252	1	1		1	23	6	1	2	1	2	6	2	4	717.97086605
30199	252	1	2		2	21	7	2	2	1	2	6	4	4	717.97086605
30199	252	1	3		1	78	5	5	3	1	2	3	6	1	717.97086605
30199	252	1	4	4	2	77	6	5	3	2	2	1		1	717.97086605
30200	252	1	1		1	37	6	1	2	1	2	6	3	1	786.64453955
30200	252	1	2		2	43	6	2	2	1	2	6	2	1	786.64453955
30200	252	1	3		2	12									786.64453955
30200	252	1	4		1	12									786.64453955
30200	252	1	5	5	2	19	6	5	6	1	1	6	4	1	786.64453955
30201	252	1	1		2	55	5	1	4	1	2	3	5	1	794.72747325
30201	252	1	2		1	16									794.72747325
30201	252	1	3		2	14									794.72747325
30201	252	1	4		1	33	6	3	6	1	2	4	3	2	794.72747325
30201	252	1	5		1	12									794.72747325
30201	252	1	6		1	58	6	5	6	1	2	3	6	1	794.72747325
30201	252	1	7	7	2	78	5	5	5	1	2	3	4	1	794.72747325
30202	252	1	1		1	56	5	1	2	2	2	1		1	829.58844411
30202	252	1	2		2	54	5	2	2	1	2	3	6	1	829.58844411
30202	252	1	3	3	1	32	5	3	4	1	2	4	5	4	829.58844411
30203	252	1	1		2	54	6	1	5	1	2	3	3	5	703.35449642
30203	252	1	2		2	24	6	3	4	1	2	5	1	5	703.35449642
30203	252	1	3		1	2									703.35449642
30203	252	1	4		2	1									703.35449642
30203	252	1	5		2	19	6	3	4	1	2	4	5	5	703.35449642
30203	252	1	6	6	1	0									703.35449642
30204	252	1	1		2	33	6	1	2	1	2	5	1	1	846.05945255
30204	252	1	2		1	33	6	2	2	1	2	3	6	4	846.05945255
30204	252	1	3		1	12									846.05945255
30204	252	1	4		2	8									846.05945255
30204	252	1	5	5	2	5									846.05945255
30205	252	1	1		2	46	6	1	2	1	2	6	2	2	803.74528227
30205	252	1	2	2	1	47	6	2	2	1	2	6	3	1	803.74528227
30206	252	1	1		2	42	6	1	2	1	2	4	2	5	868.2249184
30206	252	1	2		1	47	6	2	2	1	2	5	2	5	868.2249184
30206	252	1	3	3	1	12									868.2249184
30207	252	1	4		2	1									663.94422856
30207	252	1	5		2	24	7	3	4	1	2	6	4	1	663.94422856
30207	252	1	6		1	4									663.94422856
30207	252	1	7	7	2	0									663.94422856
30207	252	1	1		2	59	7	1	5	1	2	5	2	1	663.94422856
30207	252	1	2		1	32	7	3	2	1	2	6	3	1	663.94422856
30207	252	1	3		2	22	1	5	2	1	2	5	2	1	663.94422856
30208	252	1	1		2	25	5	1	2	1	2	4	5	4	695.69109204
30208	252	1	2		1	29	6	2	2	1	2	1		5	695.69109204
30208	252	1	3		2	8									695.69109204
30208	252	1	4		2	7									695.69109204
30208	252	1	5		2	5									695.69109204
30208	252	1	6		2	3									695.69109204
30208	252	1	7		1	23	5	5	1	1	2	3	4	4	695.69109204
30208	252	1	8		2	18	7	5	1	1	2	5	1	4	695.69109204
30208	252	1	9	9	2	30	6	9	4	1	2	5	2	1	695.69109204
30209	252	1	1		2	47	6	1	2	1	2	6	5	1	662.74999041
30209	252	1	2		1	54	6	2	2	1	2	6	3	1	662.74999041
30209	252	1	3		2	22	6	3	6	1	2	6	5	1	662.74999041
30209	252	1	4	4	2	19	6	3	6	1	1	6	1	1	662.74999041
30210	252	1	1		1	24	6	1	2	1	2	6	2	1	716.14689362
30210	252	1	2		2	25	7	2	2	1	2	6	5	1	716.14689362
30210	252	1	3		2	0									716.14689362
30210	252	1	4		2	27	6	5	4	1	2	6	2	1	716.14689362
30210	252	1	5		1	5									716.14689362
30210	252	1	6	6	2	50	6	5	4	1	2	3	6	1	716.14689362
30211	252	1	1		1	35	6	1	2	1	2	6	1	1	874.9993058
30211	252	1	2		2	34	6	2	2	1	2	6	3	1	874.9993058
30211	252	1	3		1	4									874.9993058
30211	252	1	4		2	52	6	5	4	1	2	4	2	1	874.9993058
30211	252	1	5	5	1	23	6	9	6	1	1	6	2	1	874.9993058
30212	252	1	1		2	81	7	1	5	1	2	3	4	1	898.3590098
30212	252	1	2		1	46	6	3	4	1	2	5	2	1	898.3590098
30212	252	1	3		1	41	6	3	4	1	2	6	2	2	898.3590098
30212	252	1	4		2	40	6	3	4	1	2	5	2	1	898.3590098
30212	252	1	5		1	17									898.3590098
30212	252	1	6	6	1	14									898.3590098
30213	252	1	1		1	44	6	1	3	1	2	4	5	1	797.72727247
30213	252	1	2		2	40	6	2	3	1	2	5	2	1	797.72727247
30213	252	1	3		1	4									797.72727247
30213	252	1	4	4	2	22	6	5	6	1	2	6	2	1	797.72727247
30214	252	1	1		1	43	6	1	3	1	2	6	3	1	998.89385494
30214	252	1	2		2	39	6	2	3	1	2	7	4	1	998.89385494
30214	252	1	3		1	10									998.89385494
30214	252	1	4		1	4									998.89385494
30214	252	1	5		1	26	6	5	6	1	1	6	4	1	998.89385494
30214	252	1	6	6	2	14									998.89385494
30215	252	1	1		1	57	6	1	3	1	2	5	2	1	900.84246764
30215	252	1	2		2	52	6	2	3	1	2	7	7	1	900.84246764
30215	252	1	3		1	18	6	3	6	1	1	6	1	1	900.84246764
30215	252	1	4		2	26	7	3	3	1	2	6	5	1	900.84246764
30215	252	1	5		1	25	6	5	3	1	2	5	2	4	900.84246764
30215	252	1	6	6	1	0									900.84246764
30216	252	1	1		2	55	7	1	3	1	2	4	3	1	788.46851198
30216	252	1	2		1	62	5	2	3	1	2	3	6	1	788.46851198
30216	252	1	3	3	1	30	6	3	6	1	2	5	2	4	788.46851198
30217	252	1	1		2	60	6	1	2	1	2	6	2	1	640.69883272
30217	252	1	2		1	63	6	2	2	1	2	6	2	1	640.69883272
30217	252	1	3	3	2	33	6	3	6	1	2	6	2	1	640.69883272
30218	252	1	1		2	57	6	1	4	1	2	3	4	1	651.15183136
30218	252	1	2		2	33	6	5	4	1	2	5	2	1	651.15183136
30218	252	1	3		1	14									651.15183136
30218	252	1	4		2	13									651.15183136
30218	252	1	5		2	29	6	3	4	1	2	5	2	1	651.15183136
30218	252	1	6		2	9									651.15183136
30218	252	1	7	7	1	5									651.15183136
30219	252	1	1		1	56	6	1	3	1	2	5	2	1	741.23367786
30219	252	1	2		2	37	6	2	3	1	2	5	2	1	741.23367786
30219	252	1	3	3	2	16									741.23367786
30220	252	1	1		1	68	6	1	3	1	2	5	2	1	788.46851198
30220	252	1	2		2	62	6	2	3	1	2	5	2	1	788.46851198
30220	252	1	3	3	1	38	6	3	6	1	2	6	5	1	788.46851198
30221	252	1	1		1	43	7	1	3	1	2	5	2	4	857.14218548
30221	252	1	2		2	47	7	2	3	1	2	5	2	4	857.14218548
30221	252	1	3		2	17									857.14218548
30221	252	1	4	4	1	14									857.14218548
30222	252	1	1		1	41	6	1	2	1	1	6	4	1	792.66254935
30222	252	1	2		2	45	6	2	2	1	2	5	2	2	792.66254935
30222	252	1	3	3	2	13									792.66254935
30223	252	1	1		2	58	6	1	4	1	2	6	2	5	614.85567088
30223	252	1	2	2	2	22	5	3	6	1	1	6	4	5	614.85567088
30224	252	1	1		1	54	6	1	2	1	2	6	5	1	881.0173156
30224	252	1	2		2	50	6	2	2	1	2	6	5	1	881.0173156
30224	252	1	3	3	1	19	6	3	6	1	1	6	1	1	881.0173156
30225	252	1	1		1	23	7	1	3	1	2	4	3	1	803.74528227
30225	252	1	2	2	2	23	7	2	3	1	2	5	2	1	803.74528227
30226	252	1	1		1	64	5	1	2	1	2	4	5	1	730.15094493
30226	252	1	2		2	47	6	2	2	1	2	3	6	1	730.15094493
30226	252	1	3		2	17									730.15094493
30226	252	1	4	4	2	0									730.15094493
30227	252	1	1	1	1	29	6	1	2	1	2	5	2	4	874.2429282
30228	252	1	4	4	1	19	6	4	6	1	1	4	2	5	621.63005828
30228	252	1	1		2	76	6	1	5	1	2	3	3	5	621.63005828
30228	252	1	2		2	53	6	3	4	1	2	5	2	5	621.63005828
30228	252	1	3		2	20	6	4	6	1	1	6	3	5	621.63005828
30229	252	1	5		2	55	6	5	4	1	2	3	6	1	675.02696148
30229	252	1	6	6	2	22	5	5	6	1	1	6	4	1	675.02696148
30229	252	1	1		1	32	5	1	2	1	2	6	5	1	675.02696148
30229	252	1	2		2	31	6	2	2	1	2	5	2	2	675.02696148
30229	252	1	3		1	7									675.02696148
30229	252	1	4		2	11									675.02696148
30230	252	1	1		1	47	7	1	3	1	2	5	2	1	722.16490342
30230	252	1	2		2	50	6	2	3	1	2	5	2	1	722.16490342
30230	252	1	3		2	21	6	3	6	1	1	6	1	1	722.16490342
30230	252	1	4	4	2	17									722.16490342
30231	252	1	1		2	57	6	1	2	1	2	3	5	1	678.70465747
30231	252	1	2		1	59	5	2	3	1	2	3	6	1	678.70465747
30231	252	1	3		2	35	6	3	4	1	2	5	2	1	678.70465747
30231	252	1	4		1	13									678.70465747
30231	252	1	5		2	4									678.70465747
30231	252	1	6		1	33	6	3	2	1	2	4	3	1	678.70465747
30231	252	1	7		2	34	6	5	2	2	2	1		1	678.70465747
30231	252	1	8		2	12									678.70465747
30231	252	1	9	9	2	7									678.70465747
30232	252	1	1		1	50	6	1	3	1	2	5	2	1	945.49695173
30232	252	1	2		2	48	6	2	3	1	2	5	2	4	945.49695173
30232	252	1	3		1	18	6	3	6	1	2	5	2	1	945.49695173
30232	252	1	4	4	1	15									945.49695173
30233	252	1	1		1	75	6	1	3	1	2	6	4	1	618.53336687
30233	252	1	2		2	70	6	2	3	1	2	5	2	1	618.53336687
30233	252	1	3		2	35	6	3	6	1	2	6	2	1	618.53336687
30233	252	1	4		2	3									618.53336687
30233	252	1	5	5	2	3									618.53336687
30234	252	1	1		1	48	7	1	2	1	2	3	3	1	857.14218548
30234	252	1	2		2	32	7	2	2	1	2	5	1	1	857.14218548
30234	252	1	3		2	12									857.14218548
30234	252	1	4	4	1	11									857.14218548
30235	252	1	1		2	73	6	1	5	1	2	3	4	1	621.63005828
30235	252	1	2		1	33	5	3	2	1	2	5	2	4	621.63005828
30235	252	1	3	3	2	27	6	9	2	1	2	4	3	1	621.63005828
30235	252	2	1		2	35	6	1	4	1	2	4	3	1	621.63005828
30236	252	1	1		1	78	7	1	3	1	2	4	3	1	640.69883272
30236	252	1	2		2	73	7	2	3	1	2	5	2	1	640.69883272
30236	252	1	3	3	2	46	6	3	6	1	2	5	2	1	640.69883272
30237	252	1	1	1	1	68	6	1	5	1	2	3	6	1	822.81405671
30238	252	1	1		1	29	99	1	2	1	2	5	1	1	881.0173156
30238	252	1	2	2	2	30	6	2	2	1	2	5	2	1	881.0173156
30238	252	2	1		1	35	6	1	4	1	2	5	2	4	881.0173156
30239	252	1	1		1	27	6	1	3	1	2	6	2	5	868.2249184
30239	252	1	2		2	25	6	2	3	1	1	6	3	5	868.2249184
30239	252	1	3	3	1	5									868.2249184
30240	252	1	1		1	62	7	1	2	1	2	4	3	1	689.88428259
30240	252	1	2		2	56	7	2	2	1	2	4	5	1	689.88428259
30240	252	1	3		1	32	6	3	2	1	2	5	2	1	689.88428259
30240	252	1	4		2	28	7	5	2	1	2	4	4	1	689.88428259
30240	252	1	5		2	10									689.88428259
30240	252	1	6		1	6									689.88428259
30240	252	1	7	7	1	1									689.88428259
30240	252	2	1		2	84	6	1	5	1	2	3	3	1	689.88428259
30240	252	3	1		2	80	6	1	4	2	2	1		1	689.88428259
30240	252	3	2		1	53	5	3	6	1	2	4	2	1	689.88428259
30241	252	1	1		1	55	6	1	2	1	2	5	2	1	894.06808024
30241	252	1	2		2	40	6	2	2	1	2	5	2	1	894.06808024
30241	252	1	3		1	17									894.06808024
30241	252	1	4	4	1	34	6	3	2	1	1	5	2	1	894.06808024
30242	252	1	1		2	28	6	1	3	1	2	4	5	5	770.49708349
30242	252	1	2		1	32	7	2	3	1	2	5	2	5	770.49708349
30242	252	1	3		2	9									770.49708349
30242	252	1	4		2	7									770.49708349
30242	252	1	5	5	2	5									770.49708349
30243	252	1	5	5	1	7									862.2069086
30243	252	1	1		1	52	6	1	2	1	2	5	2	1	862.2069086
30243	252	1	2		2	46	6	2	2	1	2	4	4	1	862.2069086
30243	252	1	3		2	29	6	3	6	2	2	1		4	862.2069086
30243	252	1	4		1	14									862.2069086
30244	252	1	1		1	39	6	1	2	1	2	3	6	4	986.10145774
30244	252	1	2		2	25	6	2	2	1	2	4	5	4	986.10145774
30244	252	1	3		1	12									986.10145774
30244	252	1	4		1	11									986.10145774
30244	252	1	5		1	4									986.10145774
30244	252	1	6	6	2	3									986.10145774
30245	252	1	1	1	1	35	5	1	6	1	2	4	2	4	874.2429282
30246	252	1	1		1	38	6	1	2	1	2	5	2	1	846.05945255
30246	252	1	2		2	33	6	2	2	1	2	4	5	1	846.05945255
30246	252	1	3		2	16									846.05945255
30246	252	1	4		1	15									846.05945255
30246	252	1	5	5	2	7									846.05945255
30247	252	1	1		1	25	6	1	2	1	2	5	1	1	857.14218548
30247	252	1	2		2	27	6	2	2	1	2	5	2	1	857.14218548
30247	252	1	3		1	5									857.14218548
30247	252	1	4	4	2	4									857.14218548
30248	252	1	1		1	36	6	1	2	1	2	5	2	1	921.62182161
30248	252	1	2		2	23	6	2	2	1	2	5	2	1	921.62182161
30248	252	1	3		1	13									921.62182161
30248	252	1	4		1	10									921.62182161
30248	252	1	5	5	2	2									921.62182161
30249	252	1	1		1	40	6	1	3	1	2	5	1	2	941.18860621
30249	252	1	2		2	45	6	2	3	1	2	4	2	2	941.18860621
30249	252	1	3		1	18	5	3	6	1	1	6	0	2	941.18860621
30249	252	1	4		1	16									941.18860621
30249	252	1	5		1	24	6	3	2	1	2	4	2	2	941.18860621
30249	252	1	6		2	22	6	5	2	1	2	5	2	1	941.18860621
30249	252	1	7	7	2	0									941.18860621
30250	252	1	1		1	24	7	1	2	1	2	5	2	1	792.66254935
30250	252	1	2		2	18	7	2	2	1	2	4	5	1	792.66254935
30250	252	1	3	3	2	0									792.66254935
30251	252	1	1		2	41	6	1	4	1	2	3	6	1	857.14218548
30251	252	1	2		1	22	6	3	6	1	2	5	2	1	857.14218548
30251	252	1	3		1	15									857.14218548
30251	252	1	4	4	2	13									857.14218548
30252	252	1	1		2	32	6	1	6	1	2	6	3	1	644.89287009
30252	252	1	2		2	36	6	5	6	1	2	5	2	1	644.89287009
30252	252	1	3	3	2	7									644.89287009
30253	252	1	1		1	22	5	1	6	1	2	6	3	1	762.62535014
30253	252	1	2	2	2	60	6	5	2	1	2	3	6	1	762.62535014
30254	252	1	1		1	31	6	1	1	1	2	6	5	1	803.74528227
30254	252	1	2	2	2	18	7	2	1	1	1	6	2	1	803.74528227
30255	252	1	1		1	28	6	1	1	1	2	3	6	2	803.74528227
30255	252	1	2	2	2	25	6	2	1	1	2	3	4	2	803.74528227
30256	252	1	1	1	1	60	6	1	4	1	2	5	2	1	822.81405671
30257	252	1	1		2	46	6	1	2	1	2	6	2	1	655.97560301
30257	252	1	2	2	2	24	7	3	6	1	1	7	1	1	655.97560301
30258	252	1	1		1	42	6	1	2	1	2	6	5	1	733.24763634
30258	252	1	2		2	40	6	2	2	1	2	6	5	1	733.24763634
30258	252	1	3	3	2	20	6	3	6	1	1	6	2	1	733.24763634
30260	252	1	1		2	50	7	1	4	1	2	6	2	1	803.74528227
