DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P606	P203	P203S1	FEX_P
24986	252	1	4	1	1	500000	719.348082739363
24987	252	1	1	5	1	350000	516.118285844718
24988	252	1	1	4	2		421.084022988628
24988	252	1	2	5	1	200000	421.084022988628
24989	252	1	1	5	1	645000	516.118285844718
24990	252	1	1	4	99		563.327825300122
24991	252	1	1	1	1	650000	586.732952414175
24991	252	1	2	1	1	300000	586.732952414175
24991	252	1	3	1	1	500000	586.732952414175
24992	252	1	1	1	1	1200000	743.731619074469
24992	252	1	2	4	2		743.731619074469
24992	252	1	3	1	1	700000	743.731619074469
24992	252	1	4	1	1	2500000	743.731619074469
24992	252	1	5	2	2		743.731619074469
24992	252	1	6	4	2		743.731619074469
24994	252	1	1	1	1	250000	663.890565272417
24994	252	1	2	3	99		663.890565272417
24995	252	1	1	1	1	1000000	686.137084315658
24995	252	1	2	1	1	2000000	686.137084315658
24996	252	1	1	1	1	700000	476.541540455573
24996	252	1	2	4	2		476.541540455573
24996	252	1	3	4	2		476.541540455573
24996	252	1	4	1	1	1800000	476.541540455573
24997	252	1	1	1	1	1000000	670.979935213146
24997	252	1	2	2	2		670.979935213146
24998	252	1	1	1	1	350000	544.871691225217
24998	252	1	2	1	1	300000	544.871691225217
24998	252	1	3	1	1	650000	544.871691225217
24999	252	1	1	5	2		513.398784949381
25000	252	1	1	4	1	300000	562.349416079069
25001	252	1	1	2	1	645000	671.9583444342
25001	252	1	2	4	2		671.9583444342
25002	252	1	1	5	99		489.957597883801
25002	252	1	2	1	1	1500000	489.957597883801
25002	252	1	3	4	1	300000	489.957597883801
25002	252	1	4	5	99		489.957597883801
25003	252	1	1	1	1	645000	680.206322445741
25003	252	1	2	1	1	645000	680.206322445741
25003	252	1	3	1	1	645000	680.206322445741
25003	252	1	4	1	1	645000	680.206322445741
25004	252	1	1	1	1	400000	717.063566939549
25005	252	1	1	1	1	1200000	670.979935213146
25005	252	1	2	1	1	100000	670.979935213146
25006	252	1	1	1	1	1200000	529.714542122705
25006	252	1	2	4	1	800000	529.714542122705
25006	252	1	3	2	1	400000	529.714542122705
25007	252	1	1	5	1	2000000	421.084022988628
25007	252	1	2	4	2		421.084022988628
25008	252	1	1	6	1	1200000	418.364522093291
25008	252	1	2	5	2		418.364522093291
25009	252	1	1	1	1	500000	679.047714374929
25009	252	1	2	4	2		679.047714374929
25010	252	1	1	1	1	500000	680.026123595982
25010	252	1	2	4	2		680.026123595982
25011	252	1	3	3	2	250000	571.575803311664
25011	252	1	1	2	1		571.575803311664
25011	252	1	2	4	99		571.575803311664
25012	252	1	1	1	1	900000	738.727602379318
25012	252	1	2	1	1	2400000	738.727602379318
25012	252	1	4	5	99		738.727602379318
25013	252	1	1	1	1	500000	733.526822620821
25013	252	1	2	4	2		733.526822620821
25013	252	2	1	1	1	550000	733.526822620821
25013	252	2	2	4	2		733.526822620821
25014	252	1	1	4	2		593.239838751433
25014	252	1	2	1	1	210000	593.239838751433
25014	252	1	3	1	1	654000	593.239838751433
25014	252	2	1	2	2		593.239838751433
25014	252	2	2	4	1	150000	593.239838751433
25015	252	1	1	4	2		372.280890366888
25015	252	1	2	1	1	500000	372.280890366888
25015	252	1	3	3	2		372.280890366888
25016	252	1	1	1	1	300000	533.379751897284
25016	252	1	2	4	1	360000	533.379751897284
25017	252	1	1	1	1	400000	678.069305153875
25017	252	1	2	1	1	60000	678.069305153875
25018	252	1	1	4	99		579.463383623687
25019	252	1	1	1	1	600000	462.945284177586
25019	252	1	2	4	2		462.945284177586
25020	252	1	1	1	1	300000	663.890565272417
25020	252	1	2	1	1	550000	663.890565272417
25021	252	1	1	1	1	900000	795.746012670789
25021	252	1	2	4	2		795.746012670789
25021	252	1	3	1	1	800000	795.746012670789
25022	252	1	1	5	2		421.084022988628
25022	252	1	2	1	1	1200000	421.084022988628
25023	252	1	1	4	2		663.890565272417
25023	252	1	2	1	1	750000	663.890565272417
25024	252	1	1	6	1	670000	326.049760132537
25024	252	1	2	1	1	654000	326.049760132537
25024	252	1	3	5	2		326.049760132537
25025	252	1	1	1	1	2800000	626.85312192885
25025	252	1	2	1	1	1700000	626.85312192885
25025	252	1	3	1	1	2000000	626.85312192885
25026	252	1	1	4	2		518.222602794773
25026	252	1	2	4	2		518.222602794773
25027	252	1	1	1	1	1500000	678.069305153875
25027	252	1	2	1	1	1200000	678.069305153875
25028	252	1	1	4	2		421.084022988628
25028	252	1	2	5	2		421.084022988628
25029	252	1	1	1	1	800000	679.047714374929
25029	252	1	2	4	2		679.047714374929
25030	252	1	1	1	1	800000	678.069305153875
25030	252	1	2	4	1	250000	678.069305153875
25031	252	1	1	1	1	600000	478.102433280098
25031	252	1	2	1	1	300000	478.102433280098
25032	252	1	1	4	1	700000	584.59593512231
25033	252	1	1	1	1	1480000	679.047714374929
25033	252	1	2	1	1	1560000	679.047714374929
25034	252	1	1	1	1	645000	462.945284177586
25034	252	1	2	4	2		462.945284177586
25035	252	1	1	4	2		562.349416079069
25036	252	1	1	1	1	3500000	624.748804978796
25036	252	1	2	5	2		624.748804978796
25037	252	1	2	1	1	2600000	671.9583444342
25037	252	1	1	1	1	1200000	671.9583444342
25038	252	1	1	5	2		421.084022988628
25038	252	1	2	4	2		421.084022988628
25039	252	1	1	1	1	2000000	710.340421801005
25039	252	1	2	4	2		710.340421801005
25040	252	1	1	5	1	150000	513.398784949381
25041	252	1	1	4	2		563.874248952066
25041	252	1	2	1	1	300000	563.874248952066
25041	252	1	3	4	1	300000	563.874248952066
25041	252	1	7	1	1	500000	563.874248952066
25042	252	1	1	1	1	500000	686.137084315658
25042	252	1	2	1	1	100000	686.137084315658
25043	252	1	1	1	1	500000	679.047714374929
25043	252	1	2	4	1	100000	679.047714374929
25044	252	1	3	1	1	650000	688.46012755995
25044	252	1	2	3	2		688.46012755995
25044	252	1	1	4	1	300000	688.46012755995
25045	252	1	1	3	1	200000	563.327825300122
25046	252	1	1	1	1	1200000	679.047714374929
25046	252	1	2	1	1	1200000	679.047714374929
25047	252	1	1	1	1	400000	894.747859818559
25047	252	1	2	4	2		894.747859818559
25047	252	1	3	1	1	450000	894.747859818559
25047	252	1	4	1	1	350000	894.747859818559
25047	252	1	5	4	2		894.747859818559
25047	252	1	6	1	1	350000	894.747859818559
25048	252	1	1	1	1	700000	740.288495203843
25049	252	1	1	1	1	800000	719.348082739363
25049	252	1	2	4	2		719.348082739363
25049	252	1	3	2	2		719.348082739363
25049	252	1	4	3	2		719.348082739363
25050	252	1	1	1	1	654000	724.152936880278
25051	252	1	1	4	1	250000	528.555934051893
25052	252	1	1	1	1	2000000	687.115493536711
25052	252	1	2	3	2		687.115493536711
25053	252	1	1	1	1	3500000	375.978800483278
25053	252	1	2	1	1	3000000	375.978800483278
25053	252	1	3	1	1	1300000	375.978800483278
25054	252	1	1	1	1	500000	836.046381035222
25054	252	1	2	1	1	200000	836.046381035222
25054	252	1	3	1	1	400000	836.046381035222
25054	252	1	4	3	2		836.046381035222
25054	252	1	5	3	2		836.046381035222
25055	252	1	1	4	2		1174.62684712013
25055	252	1	6	1	1	600000	1174.62684712013
25055	252	1	7	1	1	900000	1174.62684712013
25055	252	1	8	1	1	1200000	1174.62684712013
25056	252	1	1	4	1	4000000	360.506383725879
25056	252	1	2	1	1	2600000	360.506383725879
25056	252	1	3	6	2		360.506383725879
25056	252	1	4	1	1	1500000	360.506383725879
25057	252	1	1	1	1	1500000	738.610742741578
25057	252	1	2	5	1	270000	738.610742741578
25057	252	1	3	1	2		738.610742741578
25057	252	1	4	4	2		738.610742741578
25058	252	1	1	1	99		348.901253918495
25058	252	1	2	4	2		348.901253918495
25059	252	1	1	1	1	700000	602.550907122336
25059	252	1	2	1	1	700000	602.550907122336
25060	252	1	1	1	1	300000	615.469638762837
25060	252	1	2	1	1	900000	615.469638762837
25062	252	1	1	1	1	700000	1381.75923165642
25062	252	1	2	1	1	700000	1381.75923165642
25062	252	1	6	1	1	600000	1381.75923165642
25063	252	1	1	4	1	500000	348.901253918495
25063	252	1	2	1	1	1500000	348.901253918495
25063	252	1	3	2	2		348.901253918495
25063	252	1	4	1	1	760000	348.901253918495
25063	252	1	5	5	2		348.901253918495
25064	252	1	1	1	1	800000	1111.57144215804
25064	252	1	2	1	1	836000	1111.57144215804
25065	252	1	1	1	1	618000	348.901253918495
25065	252	1	2	2	2		348.901253918495
25065	252	1	3	3	2		348.901253918495
25066	252	1	1	2	2		582.36462911625
25066	252	1	2	3	2		582.36462911625
25067	252	1	1	1	1	622000	966.494094487688
25067	252	1	2	1	1	150000	966.494094487688
25068	252	1	1	4	2		582.36462911625
25068	252	1	2	1	1	680000	582.36462911625
25069	252	1	1	4	2		957.730345274418
25069	252	1	2	1	1	400000	957.730345274418
25069	252	1	4	4	2		957.730345274418
25070	252	1	1	1	1	620000	775.925564649654
25072	252	1	1	1	1	1600000	680.673963935
25072	252	1	2	4	2		680.673963935
25072	252	1	3	3	2		680.673963935
25073	252	1	1	1	1	450000	1113.06764500572
25074	252	1	1	6	1	1200000	471.734450185129
25074	252	1	2	4	2		471.734450185129
25074	252	1	3	1	1	1300000	471.734450185129
25074	252	1	4	2	2		471.734450185129
25074	252	1	5	1	1	800000	471.734450185129
25075	252	1	1	4	2		1040.06321434857
25076	252	1	1	3	2		504.241572303586
25077	252	1	1	1	99		615.469638762837
25077	252	1	2	1	99		615.469638762837
25078	252	1	1	1	1	1500000	348.901253918495
25078	252	1	3	1	1	300000	348.901253918495
25079	252	1	1	1	99		602.550907122336
25079	252	1	2	1	1	800000	602.550907122336
25080	252	1	1	1	1	800000	602.550907122336
25080	252	1	2	1	1	1600000	602.550907122336
25081	252	1	1	1	1	1200000	348.901253918495
25082	252	1	1	1	1	400000	504.241572303586
25083	252	1	1	3	99		348.901253918495
25083	252	1	2	1	99		348.901253918495
25083	252	1	3	2	99		348.901253918495
25084	252	1	1	4	2		606.075478349214
25084	252	1	2	1	1	1800000	606.075478349214
25085	252	1	1	4	2		803.204439425632
25085	252	1	2	1	1	800000	803.204439425632
25085	252	1	3	3	2		803.204439425632
25085	252	1	4	3	2		803.204439425632
25087	252	1	1	1	1	600000	291.58052076363
25087	252	1	2	4	2		291.58052076363
25087	252	1	3	4	2		291.58052076363
25087	252	1	4	3	2		291.58052076363
25092	252	1	1	1	1	800000	463.737286083312
25095	252	1	1	4	2		909.564988774042
25095	252	1	4	4	2		909.564988774042
25095	252	1	5	1	1	700000	909.564988774042
25096	252	1	1	4	2		1131.61863903193
25097	252	1	1	4	2		830.392131213285
25098	252	1	1	4	1	500000	763.420168418133
25098	252	1	3	4	2		763.420168418133
25099	252	1	1	1	1	500000	504.241572303586
25100	252	1	1	1	1	800000	348.901253918495
25101	252	1	1	4	2		828.970238374199
25102	252	1	1	4	2		964.812289566203
25102	252	1	2	1	1	880000	964.812289566203
25103	252	1	1	1	1	600000	707.958512458714
25103	252	1	2	4	2		707.958512458714
25104	252	1	1	4	2		943.317081943931
25104	252	1	2	1	1	500000	943.317081943931
25104	252	1	8	4	2		943.317081943931
25105	252	1	1	1	1	600000	482.406144783101
25105	252	1	2	2	2		482.406144783101
25109	252	1	1	1	1	800000	794.615639808055
25109	252	1	2	4	2		794.615639808055
25110	252	1	1	1	2		660.487685928914
25110	252	1	2	4	1	1000000	660.487685928914
25110	252	1	4	1	1	350000	660.487685928914
25111	252	1	1	4	1	300000	482.559091449815
25111	252	1	4	1	1	450000	482.559091449815
25112	252	1	1	1	1	900000	348.901253918495
25112	252	1	2	4	2		348.901253918495
25113	252	1	1	4	2		966.494094487688
25113	252	1	2	1	1	1200000	966.494094487688
25114	252	1	1	1	1	800000	602.550907122336
25114	252	1	2	1	1	700000	602.550907122336
25115	252	1	1	1	1	2000000	582.36462911625
25115	252	1	2	1	1	900000	582.36462911625
25116	252	1	1	5	2		522.931647461987
25116	252	1	2	2	2		522.931647461987
25117	252	1	1	2	2		966.494094487688
25117	252	1	2	1	1	900000	966.494094487688
25118	252	1	1	1	1	1200000	903.874368418015
25118	252	1	2	4	99		903.874368418015
25118	252	1	3	3	99		903.874368418015
25118	252	1	4	3	2		903.874368418015
25140	252	1	1	1	1	700000	933.943918021067
25140	252	1	2	4	2		933.943918021067
25143	252	1	1	2	2		265.797330592516
25143	252	1	2	1	1	800000	265.797330592516
25143	252	1	3	4	2		265.797330592516
25144	252	1	1	2	1	55000	412.995453224726
25144	252	1	2	4	1	100000	412.995453224726
25144	252	1	3	1	1	650000	412.995453224726
25144	252	1	4	2	2		412.995453224726
25144	252	1	5	1	1	350000	412.995453224726
25144	252	1	6	1	1	400000	412.995453224726
25144	252	1	7	4	2		412.995453224726
25145	252	1	1	1	1	700000	458.667279743026
25145	252	1	2	2	2		458.667279743026
25145	252	1	3	1	1	800000	458.667279743026
25145	252	1	4	1	1	800000	458.667279743026
25146	252	1	1	1	1	500000	438.739139171402
25146	252	1	2	2	2		438.739139171402
25147	252	1	1	1	1	600000	457.210637718709
25148	252	1	1	1	1	700000	492.571194434172
25148	252	1	2	1	1	800000	492.571194434172
25148	252	1	3	3	2		492.571194434172
25149	252	1	1	1	1	400000	432.971151854611
25149	252	1	2	4	2		432.971151854611
25150	252	1	1	2	2		351.938768620847
25150	252	1	2	4	2		351.938768620847
25150	252	1	3	2	2		351.938768620847
25151	252	1	1	1	1	400000	268.489578274753
25151	252	1	2	4	2		268.489578274753
25152	252	1	1	1	1	300000	463.811418457639
25152	252	1	2	4	2		463.811418457639
25152	252	1	3	1	1	300000	463.811418457639
25152	252	1	4	4	2		463.811418457639
25153	252	1	1	4	2		465.879817537699
25153	252	1	2	1	1	200000	465.879817537699
25153	252	1	3	1	1	300000	465.879817537699
25154	252	1	1	1	1	200000	407.736416982455
25154	252	1	2	1	1	300000	407.736416982455
25154	252	1	5	1	1	300000	407.736416982455
25154	252	1	6	1	1	300000	407.736416982455
25154	252	1	7	4	2		407.736416982455
25155	252	1	1	1	1	700000	433.709897984446
25155	252	1	2	4	2		433.709897984446
25155	252	1	3	2	2		433.709897984446
25155	252	1	4	2	2		433.709897984446
25156	252	1	1	1	1	600000	432.347303252434
25156	252	1	2	4	2		432.347303252434
25157	252	1	1	1	1	600000	502.235623261221
25157	252	1	2	4	2		502.235623261221
25157	252	1	3	1	1	350000	502.235623261221
25158	252	1	1	1	1	400000	497.091484546608
25158	252	1	2	4	2		497.091484546608
25158	252	1	3	2	2		497.091484546608
25159	252	1	1	1	1	300000	437.491441967047
25159	252	1	2	1	1	850000	437.491441967047
25160	252	1	1	1	1	300000	427.827013139998
25160	252	1	2	1	1	500000	427.827013139998
25161	252	1	1	2	1	170000	334.323055869291
25161	252	1	2	4	2		334.323055869291
25162	252	1	1	4	1	300000	411.423913672751
25162	252	1	2	2	2		411.423913672751
25163	252	1	1	1	1	300000	457.210637718709
25164	252	1	1	2	1	500000	443.259429283838
25164	252	1	2	4	2		443.259429283838
25165	252	1	1	1	1	400000	417.400845809504
25165	252	1	2	2	2		417.400845809504
25165	252	1	3	1	1	400000	417.400845809504
25165	252	1	6	4	2		417.400845809504
25165	252	1	7	1	1	700000	417.400845809504
25166	252	1	1	1	1	800000	295.180955171227
25166	252	1	2	4	2		295.180955171227
25167	252	1	1	1	1	400000	423.306723027563
25167	252	1	2	4	2		423.306723027563
25168	252	1	1	1	1	400000	541.492621486943
25168	252	1	2	2	2		541.492621486943
25168	252	1	3	4	2		541.492621486943
25168	252	1	6	2	2		541.492621486943
25168	252	1	8	2	2		541.492621486943
25169	252	1	1	1	1	400000	330.54151188669
25169	252	1	2	4	2		330.54151188669
25169	252	1	3	3	2		330.54151188669
25169	252	1	4	2	2		330.54151188669
25170	252	1	1	4	2		382.664137696218
25170	252	1	2	1	1	290000	382.664137696218
25170	252	1	3	1	1	400000	382.664137696218
25171	252	1	1	1	1	250000	354.042251620953
25172	252	1	1	1	1	600000	423.306723027563
25172	252	1	2	4	2		423.306723027563
25173	252	1	1	1	1	500000	463.811418457639
25173	252	1	2	1	1	400000	463.811418457639
25173	252	1	3	4	2		463.811418457639
25173	252	1	4	1	1	400000	463.811418457639
25174	252	1	1	4	1	300000	367.231721552379
25174	252	1	2	1	1	300000	367.231721552379
25174	252	1	3	1	1	350000	367.231721552379
25175	252	1	1	1	1	400000	273.633716989366
25175	252	1	2	4	2		273.633716989366
25176	252	1	1	1	1	800000	354.042251620953
25177	252	1	1	4	2		260.283704015691
25177	252	1	2	1	1	100000	260.283704015691
25177	252	1	3	1	1	200000	260.283704015691
25177	252	1	4	4	2		260.283704015691
25177	252	2	1	1	1	300000	260.283704015691
25179	252	1	1	1	1	700000	428.450861742176
25179	252	1	2	1	1	800000	428.450861742176
25180	252	1	1	1	1	800000	399.067237163465
25180	252	1	2	1	1	700000	399.067237163465
25180	252	1	3	4	2		399.067237163465
25181	252	1	1	4	2		268.489578274753
25181	252	1	2	1	1	350000	268.489578274753
25182	252	1	1	1	1	900000	497.091484546608
25182	252	1	2	1	1	400000	497.091484546608
25182	252	1	4	5	2		497.091484546608
25183	252	1	1	4	2		432.347303252434
25183	252	1	2	1	1	400000	432.347303252434
25184	252	1	1	1	1	400000	497.091484546608
25184	252	1	2	4	2		497.091484546608
25184	252	1	4	1	1	400000	497.091484546608
25185	252	1	1	2	2		433.595000456789
25185	252	1	2	1	1	800000	433.595000456789
25186	252	1	1	5	1	75000	329.084869862373
25187	252	1	1	4	1	200000	393.691161255279
25187	252	1	2	4	2		393.691161255279
25187	252	1	3	1	1	350000	393.691161255279
25187	252	1	4	4	2		393.691161255279
25187	252	1	5	1	1	400000	393.691161255279
25188	252	1	1	1	1	500000	433.595000456789
25188	252	1	2	1	1	400000	433.595000456789
25189	252	1	1	1	1	300000	268.489578274753
25189	252	1	2	4	2		268.489578274753
25190	252	1	1	1	1	150000	460.460238253178
25190	252	1	2	4	2		460.460238253178
25190	252	1	3	1	1	300000	460.460238253178
25190	252	1	4	4	2		460.460238253178
25190	252	1	5	1	1	250000	460.460238253178
25190	252	1	8	2	2		460.460238253178
25191	252	1	1	1	1	2000000	428.450861742176
25191	252	1	2	4	2		428.450861742176
25192	252	1	1	5	2		234.585663583607
25192	252	1	2	4	2		234.585663583607
25192	252	1	3	4	2		234.585663583607
25193	252	1	1	1	1	400000	285.37863644291
25193	252	1	2	4	2		285.37863644291
25193	252	1	3	4	2		285.37863644291
25193	252	1	4	1	1	400000	285.37863644291
25193	252	1	5	4	2		285.37863644291
25194	252	1	1	1	1	300000	220.634455148736
25194	252	1	2	4	2		220.634455148736
25194	252	1	3	2	2		220.634455148736
25194	252	1	4	1	1	400000	220.634455148736
25195	252	1	1	1	1	1000000	432.971151854611
25195	252	1	2	1	1	500000	432.971151854611
25196	252	1	1	1	1	800000	427.827013139998
25196	252	1	2	1	1	600000	427.827013139998
25197	252	1	1	4	2		354.042251620953
25198	252	1	6	2	2		499.171975173103
25198	252	1	7	4	2	500000	499.171975173103
25198	252	1	1	4	2		499.171975173103
25198	252	1	2	1	1	400000	499.171975173103
25198	252	1	3	4	2		499.171975173103
25198	252	1	4	1	1		499.171975173103
25199	252	1	1	2	2		457.210637718709
25200	252	1	1	1	1	300000	337.754049681363
25200	252	1	2	4	2		337.754049681363
25200	252	1	3	2	2		337.754049681363
25201	252	1	1	1	1	700000	457.210637718709
25202	252	1	1	1	1	500000	432.347303252434
25202	252	1	2	4	2		432.347303252434
25203	252	1	1	1	1	1200000	359.186390335566
25204	252	1	1	1	1	400000	320.138336929807
25204	252	1	2	3	2		320.138336929807
25205	252	1	1	1	1	600000	339.582092111561
25205	252	1	2	4	2		339.582092111561
25205	252	1	3	4	2		339.582092111561
25205	252	1	4	1	1	400000	339.582092111561
25206	252	1	1	1	1	350000	250.018079727446
25206	252	1	2	1	1	250000	250.018079727446
25206	252	1	3	1	1	250000	250.018079727446
25207	252	1	1	4	2		362.711431439943
25207	252	1	2	4	2		362.711431439943
25207	252	1	3	1	1	300000	362.711431439943
25208	252	1	1	1	1	420000	389.402808336417
25208	252	1	2	4	2		389.402808336417
25208	252	1	3	3	2		389.402808336417
25209	252	1	1	1	1	600000	445.90817358974
25209	252	1	2	4	2		445.90817358974
25210	252	1	1	1	1	300000	314.138412419443
25210	252	1	2	4	2		314.138412419443
25210	252	1	3	1	1	650000	314.138412419443
25210	252	1	4	3	2		314.138412419443
25211	252	1	10	2	2		463.070530189546
25211	252	1	1	2	2		463.070530189546
25211	252	1	2	4	2	300000	463.070530189546
25211	252	1	3	1	1	350000	463.070530189546
25211	252	1	4	1	1	250000	463.070530189546
25211	252	1	5	1	1	500000	463.070530189546
25211	252	1	6	1	1		463.070530189546
25211	252	1	7	4	2		463.070530189546
25212	252	1	1	1	1	300000	463.811418457639
25212	252	1	2	4	2		463.811418457639
25212	252	1	3	2	2		463.811418457639
